сапогоу,Nb,1128,сапогъ
ѣко,G-,115,ꙗко
слѣпъ,A-,1184,слѣпъ
бѣхъ,V-,18,бꙑти
нꙑн҄ѣ,Df,289,нꙑнѣ
же,Df,20,же
виждѫ,V-,479,видѣти
рѣшѧ,V-,106,рещи
же,Df,20,же
емоу,Pp,64,и
пакꙑ,Df,616,пакꙑ
чьто,Pi,134,чьто
сътвори,V-,73,сътворити
тебѣ,Pp,304,тꙑ
како,Du,30,како
отвръзе,V-,866,отврѣсти
твоі,Ps,307,твои
очи,Nb,427,око
отъвѣшта,V-,271,отъвѣщати
ꙇмъ,Pp,64,и
рѣхъ,V-,106,рещи
вамъ,Pp,266,вꙑ
юже,Df,694,оуже
ꙇ,C-,13,и
не,Df,8,не
слꙑшасте,V-,689,слꙑшати
чьто,Pi,134,чьто
пакꙑ,Df,616,пакꙑ
хоштете,V-,301,хотѣти
слꙑшати,V-,689,слꙑшати
еда,Du,869,еда
ꙇ,C-,13,и
вꙑ,Pp,266,вꙑ
оученици,Nb,359,оученикъ
его,Pp,64,и
хоштете,V-,301,хотѣти
бꙑти,V-,18,бꙑти
они,Pd,83,онъ
же,Df,20,же
оукоришѧ,V-,3027,оукорити
і,C-,13,и
ꙇ,C-,13,и
рѣшѧ,V-,106,рещи
тꙑ,Pp,304,тꙑ
оученикъ,Nb,359,оученикъ
еси,V-,18,бꙑти
того,Pd,105,тъ
мꙑ,Pp,167,мꙑ
мосѣови,Ne,945,моси
есмъ,V-,18,бꙑти
оученици,Nb,359,оученикъ
мꙑ,Pp,167,мꙑ
вѣмꙑ,V-,138,вѣдѣти
ѣко,G-,115,ꙗко
мосѣови,Ne,945,моси
г҃ла,V-,102,глаголати
б҃ъ,Nb,34,богъ
сего,Pd,47,сь
же,Df,20,же
не,Df,8,не
вѣмъ,V-,138,вѣдѣти
отъкѫдоу,Du,1348,отъкѫдоу
естъ,V-,18,бꙑти
отъвѣшта,V-,271,отъвѣщати
ч҃къ,Nb,211,чловѣкъ
ꙇ,C-,13,и
рече,V-,106,рещи
ꙇмъ,Pp,64,и
о,R-,1,о
семь,Pd,47,сь
оубо,Df,6,оубо
дивъно,A-,1713,дивьнъ
естъ,V-,18,бꙑти
ѣко,G-,115,ꙗко
вꙑ,Pp,266,вꙑ
не,Df,8,не
вѣсте,V-,138,вѣдѣти
отъкѫдоу,Du,1348,отъкѫдоу
естъ,V-,18,бꙑти
ꙇ,C-,13,и
отврьзе,V-,866,отврѣсти
очи,Nb,427,око
моі,Ps,447,мои
вѣмь,V-,138,вѣдѣти
же,Df,20,же
ѣко,G-,115,ꙗко
грѣшьникъ,Nb,508,грѣшьникъ
б҃ъ,Nb,34,богъ
не,Df,8,не
послоушаетъ,V-,1008,послоушати
нъ,C-,11,нъ
аште,G-,248,аще
къто,Px,250,къто
б҃гочьтьць,Nb,3157,богочьтьць
естъ,V-,18,бꙑти
ꙇ,C-,13,и
вол҄ѫ,Nb,505,волꙗ
его,Pp,64,и
творитъ,V-,637,творити
того,Pd,105,тъ
послоушаетъ,V-,1008,послоушати
отъ,R-,80,отъ
вѣка,Nb,297,вѣкъ
нѣстъ,V-,176,не бꙑти
слꙑшано,V-,689,слꙑшати
ѣко,G-,115,ꙗко
къто,Px,250,къто
отвръзе,V-,866,отврѣсти
очи,Nb,427,око
слѣпоу,A-,1184,слѣпъ
рожденоу,V-,1198,родити#1
аште,G-,248,аще
сь,Pd,47,сь
не,Df,8,не
би,V-,18,бꙑти
отъ,R-,80,отъ
б҃а,Nb,34,богъ
бꙑлъ,V-,18,бꙑти
не,Df,8,не
моглъ,V-,31,мощи
би,V-,18,бꙑти
творити,V-,637,творити
ничесоже,Px,657,ничьтоже
отъвѣшташѧ,V-,271,отъвѣщати
ꙇ,C-,13,и
рѣшѧ,V-,106,рещи
емоу,Pp,64,и
въ,R-,111,въ
грѣсѣхъ,Nb,406,грѣхъ
тꙑ,Pp,304,тꙑ
родилъ,V-,1198,родити#1
сѧ,Pk,21,себе
еси,V-,18,бꙑти
вьсь,Px,54,вьсь
ꙇ,C-,13,и
тꙑ,Pp,304,тꙑ
ли,Du,752,ли
нꙑ,Pp,167,мꙑ
оучиши,V-,103,оучити
ꙇзгънашѧ,V-,315,изгънати
же,Df,20,же
і,C-,13,и
вънъ,Df,1387,вънъ
слꙑшавъ,V-,689,слꙑшати
же,Df,20,же
и҃с,Ne,343,исоусъ
ѣко,G-,115,ꙗко
ꙇзгънашѧ,V-,315,изгънати
і,C-,13,и
вънъ,Df,1387,вънъ
ꙇ,C-,13,и
обрѣтъ,V-,225,обрѣсти
і,C-,13,и
рече,V-,106,рещи
емоу,Pp,64,и
тꙑ,Pp,304,тꙑ
вѣроуеши,V-,968,вѣровати
ли,Du,752,ли
въ,R-,111,въ
с҃на,Nb,341,сꙑнъ#1
б҃жиѣ,A-,239,божии
отъвѣшта,V-,271,отъвѣщати
онъ,Pd,83,онъ
ꙇ,C-,13,и
рече,V-,106,рещи
ꙇ,C-,13,и
къто,Pi,265,къто
естъ,V-,18,бꙑти
г҃и,Nb,342,господь
да,G-,366,да
вѣрѫ,Nb,506,вѣра
ꙇмѫ,V-,1080,ѩти
вь,R-,111,въ
н҄его,Pp,64,и
рече,V-,106,рещи
же,Df,20,же
емоу,Pp,64,и
и҃с,Ne,343,исоусъ
ꙇ,C-,13,и
видѣлъ,V-,479,видѣти
і,C-,13,и
еси,V-,18,бꙑти
ꙇ,C-,13,и
г҃лѧі,V-,102,глаголати
съ,R-,92,съ
тобоѭ,Pp,304,тꙑ
тъ,Pd,105,тъ
естъ,V-,18,бꙑти
онъ,Pd,83,онъ
же,Df,20,же
рече,V-,106,рещи
вѣроуѭ,V-,968,вѣровати
г҃и,Nb,342,господь
ꙇ,C-,13,и
поклони,V-,1434,поклонити
сѧ,Pk,21,себе
емоу,Pp,64,и
Ꙇ,C-,13,и
рече,V-,106,рещи
и҃с,Ne,343,исоусъ
на,R-,117,на
сѫдъ,Nb,730,сѫдъ
азъ,Pp,440,азъ
въ,R-,111,въ
миръ,Nb,284,миръ#2
се,Pd,47,сь
придъ,V-,221,прити
да,G-,366,да
не,Df,8,не
видѧштеі,V-,479,видѣти
видѧтъ,V-,479,видѣти
ꙇ,C-,13,и
видѧштеі,V-,479,видѣти
слѣпи,A-,1184,слѣпъ
бѫдѫтъ,V-,18,бꙑти
слꙑшашѧ,V-,689,слꙑшати
се,Pk,21,себе
отъ,R-,80,отъ
фарисѣі,Nb,929,фарисеи
сиі,Pd,47,сь
сѫштеі,V-,18,бꙑти
съ,R-,92,съ
н҄имь,Pp,64,и
ꙇ,C-,13,и
рѣшѧ,V-,106,рещи
емоу,Pp,64,и
еда,Du,869,еда
ꙇ,C-,13,и
мꙑ,Pp,167,мꙑ
слѣпи,A-,1184,слѣпъ
есмъ,V-,18,бꙑти
рече,V-,106,рещи
же,Df,20,же
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
аште,G-,248,аще
бисте,V-,18,бꙑти
слѣпи,A-,1184,слѣпъ
бꙑли,V-,18,бꙑти
не,Df,8,не
бисте,V-,18,бꙑти
ꙇмѣли,V-,9,имѣти
грѣха,Nb,406,грѣхъ
нꙑн҄ѣ,Df,289,нꙑнѣ
же,Df,20,же
г҃лете,V-,102,глаголати
ѣко,G-,115,ꙗко
видимъ,V-,479,видѣти
ꙇ,C-,13,и
грѣхъ,Nb,406,грѣхъ
в]ашь,Ps,723,вашь
прѣбꙑваетъ,V-,2174,прѣбꙑвати
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
не,Df,8,не
въходѧꙇ,V-,884,въходити
двьрьми,Nb,435,двьрь
въ,R-,111,въ
дворъ,Nb,1898,дворъ
овьчиі,A-,890,овьчь
нъ,C-,11,нъ
прѣлазѧі,V-,3158,прѣлазити
ꙇноудоу,Df,0,FIXME
тъ,Pd,105,тъ
тать,Nb,802,тать
естъ,V-,18,бꙑти
ꙇ,C-,13,и
разбоꙇникъ,Nb,1681,разбоиникъ
а,C-,85,а
въходѧі,V-,884,въходити
двьрьми,Nb,435,двьрь
пастꙑрь,Nb,1098,пастꙑрь
естъ,V-,18,бꙑти
овцамъ,Nb,1097,овьца
семоу,Pd,47,сь
двьрьникъ,Nb,3160,двьрьникъ
отвръзаетъ,V-,868,отврьзати
ꙇ,C-,13,и
овьцѧ,Nb,1097,овьца
гласъ,Nb,382,гласъ
его,Pp,64,и
слꙑшѧтъ,V-,689,слꙑшати
ꙇ,C-,13,и
своѩ,Pt,217,свои
овьцѧ,Nb,1097,овьца
глашаетъ,V-,2112,глашати
по,R-,77,по
ꙇмени,Nb,442,имѧ
ꙇ,C-,13,и
изгонитъ,V-,746,изгонити
ѩ,Pp,64,и
егда,Dq,300,ѥгда
своѩ,Pt,217,свои
овьцѧ,Nb,1097,овьца
ꙇжденетъ,V-,315,изгънати
прѣдъ,R-,493,прѣдъ
н҄ими,Pp,64,и
ходитъ,V-,1036,ходити
ꙇ,C-,13,и
овьцѧ,Nb,1097,овьца
по,R-,77,по
н҄емь,Pp,64,и
ꙇдѫтъ,V-,671,ити
ѣко,G-,115,ꙗко
вѣдѧтъ,V-,138,вѣдѣти
гласъ,Nb,382,гласъ
его,Pp,64,и
по,R-,77,по
тоуждемь,A-,624,щоуждь
же,Df,20,же
не,Df,8,не
ꙇдѫтъ,V-,671,ити
нъ,C-,11,нъ
бѣжѧтъ,V-,1024,бѣжати
отъ,R-,80,отъ
н҄его,Pp,64,и
ѣко,G-,115,ꙗко
не,Df,8,не
знаѭтъ,V-,907,знати
штюждего,A-,624,щоуждь
гласа,Nb,382,гласъ
сиѭ,Pd,47,сь
притъчѫ,Nb,1307,притъча
рече,V-,106,рещи
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
они,Pd,83,онъ
же,Df,20,же
не,Df,8,не
разоумѣшѧ,V-,1260,разоумѣти
чьто,Pi,134,чьто
бѣашѧ,V-,18,бꙑти
ѣже,Pr,96,иже
г҃лашѧ,V-,102,глаголати
ꙇмъ,Pp,64,и
рече,V-,106,рещи
же,Df,20,же
ꙇмъ,Pp,64,и
пакꙑ,Df,616,пакꙑ
и҃с,Ne,343,исоусъ
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
азъ,Pp,440,азъ
есмь,V-,18,бꙑти
двьри,Nb,435,двьрь
овьцамъ,Nb,1097,овьца
вьси,Px,54,вьсь
еликоже,Dq,2237,ѥликоже
ꙇхъ,Pp,64,и
приде,V-,221,прити
прѣжде,R-,216,прѣжде
мене,Pp,440,азъ
татие,Nb,802,тать
сѫтъ,V-,18,бꙑти
ꙇ,C-,13,и
разбоꙇници,Nb,1681,разбоиникъ
нъ,C-,11,нъ
не,Df,8,не
послоушашѧ,V-,1008,послоушати
ꙇхъ,Pp,64,и
овьцѧ,Nb,1097,овьца
азъ,Pp,440,азъ
есмь,V-,18,бꙑти
двьри,Nb,435,двьрь
мъноѭ,Pp,440,азъ
аште,G-,248,аще
къто,Px,250,къто
вьнидетъ,V-,380,вънити
с҃петъ,V-,509,съпасти#1
сѧ,Pk,21,себе
ꙇ,C-,13,и
вьнидетъ,V-,380,вънити
ꙇ,C-,13,и
изидетъ,V-,684,изити
ꙇ,C-,13,и
пажить,Nb,3161,пажить
обрѧштетъ,V-,225,обрѣсти
тать,Nb,802,тать
не,Df,8,не
приходитъ,V-,889,приходити
нъ,C-,11,нъ
да,G-,366,да
оукрадетъ,V-,1606,оукрасти
ꙇ,C-,13,и
оубиетъ,V-,1144,оубити
ꙇ,C-,13,и
погоубитъ,V-,1164,погоубити
азъ,Pp,440,азъ
придъ,V-,221,прити
да,G-,366,да
живота,Nb,36,животъ
ꙇмѫтъ,V-,9,имѣти
азъ,Pp,440,азъ
есмь,V-,18,бꙑти
пастꙑрь,Nb,1098,пастꙑрь
добрꙑ,A-,371,добръ
пастꙑрь,Nb,1098,пастꙑрь
добрꙑ,A-,371,добръ
полагаетъ,V-,2197,полагати
д҃шѫ,Nb,408,доуша
своѭ,Pt,217,свои
за,R-,726,за
овьцѧ,Nb,1097,овьца
а,C-,85,а
наꙇмьникъ,Nb,2072,наимьникъ
ꙇже,Pr,96,иже
нѣстъ,V-,176,не бꙑти
пастꙑр҄ь,Nb,1098,пастꙑрь
емоуже,Pr,96,иже
не,Df,8,не
сѫтъ,V-,18,бꙑти
овьцѧ,Nb,1097,овьца
своѩ,Pt,217,свои
видитъ,V-,479,видѣти
влька,Nb,892,влькъ
грѧдѫшта,V-,958,грѧсти
ꙇ,C-,13,и
оставл҄ѣетъ,V-,55,оставлꙗти
овьцѧ,Nb,1097,овьца
ꙇ,C-,13,и
бѣгаетъ,V-,1152,бѣгати
ꙇ,C-,13,и
влькъ,Nb,892,влькъ
расхꙑтитъ,V-,1278,расхꙑтити
ѩ,Pp,64,и
ꙇ,C-,13,и
распѫдитъ,V-,3162,распѫдити
овьцѧ,Nb,1097,овьца
а,C-,85,а
наꙇмьникъ,Nb,2072,наимьникъ
бѣжитъ,V-,1024,бѣжати
ѣко,G-,115,ꙗко
наꙇмьникъ,Nb,2072,наимьникъ
естъ,V-,18,бꙑти
ꙇ,C-,13,и
не брѣжетъ,V-,4740,небрѣщи
о,R-,1,о
овьцахъ,Nb,1097,овьца
Азъ,Pp,440,азъ
есмь,V-,18,бꙑти
пастꙑрь,Nb,1098,пастꙑрь
добрꙑ,A-,371,добръ
ꙇ,C-,13,и
знаѭ,V-,907,знати
моѩ,Ps,447,мои
ꙇ,C-,13,и
знаѭтъ,V-,907,знати
мѧ,Pp,440,азъ
моѩ,Ps,447,мои
ѣкоже,Dq,88,ꙗкоже
знаетъ,V-,907,знати
мѧ,Pp,440,азъ
о҃ць,Nb,306,отьць
ꙇ,C-,13,и
азъ,Pp,440,азъ
знаѭ,V-,907,знати
о҃ца,Nb,34,богъ
ꙇ,C-,13,и
д҃шѫ,Nb,408,доуша
моѭ,Ps,447,мои
полагаѭ,V-,2197,полагати
за,R-,726,за
овьцѧ,Nb,1097,овьца
ꙇ,C-,13,и
инꙑ,Px,259,инъ
овцѧ,Nb,1097,овьца
ꙇмамь,V-,9,имѣти
ѩже,Pr,96,иже
не,Df,8,не
сѫтъ,V-,18,бꙑти
отъ,R-,80,отъ
двора,Nb,1898,дворъ
сего,Pd,47,сь
ꙇ,C-,13,и
тꙑ,Pp,304,тꙑ
ми,Pp,440,азъ
подобаетъ,V-,128,подобати
привести,V-,607,привести
ꙇ,C-,13,и
глас,Nb,382,гласъ
моі,Ps,447,мои
оуслꙑшѧтъ,V-,582,оуслꙑшати
ꙇ,C-,13,и
бѫдетъ,V-,18,бꙑти
едино,Ma,243,ѥдинъ
стадо,Nb,401,стадо
ꙇ,C-,13,и
единъ,Ma,243,ѥдинъ
пастꙑрь,Nb,1098,пастꙑрь
сего,Pd,47,сь
ради,R-,560,ради
мѧ,Pp,440,азъ
о҃ць,Nb,306,отьць
л҄юбитъ,V-,743,любити
ѣко,G-,115,ꙗко
азъ,Pp,440,азъ
полагаѭ,V-,2197,полагати
д҃шѫ,Nb,408,доуша
моѭ,Ps,447,мои
да,G-,366,да
пакꙑ,Df,616,пакꙑ
приімѫ,V-,165,приѩти
ѭ,Pp,64,и
Никътоже,Px,940,никътоже
възъметъ,V-,606,възѧти
еѩ,Pp,64,и
отъ,R-,80,отъ
мене,Pp,440,азъ
нъ,C-,11,нъ
азъ,Pp,440,азъ
полагаѭ,V-,2197,полагати
о,R-,1,о
с[ебѣ,Pk,21,себе
область,Nb,1694,область
ꙇмамь,V-,9,имѣти
положити,V-,1262,положити
ѭ,Pp,64,и
ꙇ,C-,13,и
область,Nb,1694,область
ꙇмамь,V-,9,имѣти
пакꙑ,Df,616,пакꙑ
приѩти,V-,165,приѩти
ѭ,Pp,64,и
сьѭ,Pd,47,сь
заповѣдь,Nb,603,заповѣдь
приѩхъ,V-,165,приѩти
отъ,R-,80,отъ
о҃ца,Nb,34,богъ
моего,Ps,447,мои
расп҄ьр҄ѣ,Nb,3145,распьрꙗ
же,Df,20,же
пакꙑ,Df,616,пакꙑ
бꙑс,V-,18,бꙑти
въ,R-,111,въ
ꙇюдѣꙇхъ,Nb,2043,июдеи
за,R-,726,за
словеса,Nb,520,слово
си,Pd,47,сь
г҃лахѫ,V-,102,глаголати
же,Df,20,же
мнози,A-,49,мъногъ
отъ,R-,80,отъ
н҄ихъ,Pp,64,и
бѣсъ,Nb,904,бѣсъ
ꙇматъ,V-,9,имѣти
ꙇ,C-,13,и
неꙇстовъ,A-,2109,неистовъ
естъ,V-,18,бꙑти
чьто,Pi,134,чьто
его,Pp,64,и
послоушаете,V-,1008,послоушати
ꙇни,Px,259,инъ
г҃лахѫ,V-,102,глаголати
сиі,Pd,47,сь
г҃ли,Nb,468,глаголъ
не,Df,8,не
сѫтъ,V-,18,бꙑти
бѣсъноуѭштаего,V-,1271,бѣсьновати
сѧ,Pk,21,себе
еда,Du,869,еда
бѣсъ,Nb,904,бѣсъ
можетъ,V-,31,мощи
слѣпомъ,A-,1184,слѣпъ
очи,Nb,427,око
отврѣсти,V-,866,отврѣсти
Бꙑшѧ,V-,18,бꙑти
же,Df,20,же
тогда,Df,673,тъгда
с҃вѧшниѣ,Nb,3541,свѧщениѥ
въ,R-,111,въ
ꙇ҃лмѣхъ,Ne,717,иѥроусалимъ
ꙇ,C-,13,и
зима,Nb,1846,зима
бѣ,V-,18,бꙑти
ꙇ,C-,13,и
хождаше,V-,1036,ходити
и҃с,Ne,343,исоусъ
въ,R-,111,въ
цръкъве,Nb,38,црькꙑ
въ,R-,111,въ
притворѣ,Nb,3113,притворъ
соломоун҄и,Nb,7899,солоунꙗнинъ
обидѫ,V-,572,обити#1
же,Df,20,же
і,C-,13,и
ꙇюдѣи,Nb,2043,июдеи
ꙇ,C-,13,и
г҃лахѫ,V-,102,глаголати
емоу,Pp,64,и
доколѣ,Du,1536,доколѣ
д҃шѧ,Nb,408,доуша
нашѧ,Ps,338,нашь
вьземл҄еши,V-,405,възимати
аште,G-,248,аще
тꙑ,Pp,304,тꙑ
еси,V-,18,бꙑти
х҃ъ,Ne,305,христ(ос)ъ
рьци,V-,106,рещи
намъ,Pp,167,мꙑ
не,Df,8,не
обиноуѩ,V-,2245,обиновати
сѧ,Pk,21,себе
отъвѣшта,V-,271,отъвѣщати
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
рѣхъ,V-,106,рещи
вамъ,Pp,266,вꙑ
ꙇ,C-,13,и
не,Df,8,не
вѣроуете,V-,968,вѣровати
дѣла,Nb,470,дѣло
ѣже,Pr,96,иже
твор҄ѭ,V-,637,творити
азъ,Pp,440,азъ
въ,R-,111,въ
ꙇмѧ,Nb,442,имѧ
о҃ца,Nb,34,богъ
моего,Ps,447,мои
та,Pd,105,тъ
съвѣдѣтел҄ьствоуѭтъ,V-,1810,съвѣдѣтельствовати
о,R-,1,о
мнѣ,Pp,440,азъ
нъ,C-,11,нъ
вꙑ,Pp,266,вꙑ
не,Df,8,не
вѣроуете,V-,968,вѣровати
нѣсте,V-,176,не бꙑти
бо,Df,94,бо
отъ,R-,80,отъ
овьць,Nb,1097,овьца
моꙇхъ,Ps,447,мои
ѣкоже,Dq,88,ꙗкоже
рѣхъ,V-,106,рещи
вамъ,Pp,266,вꙑ
Ѡвⸯцѧ,Nb,1097,овьца
моѩ,Ps,447,мои
гласа,Nb,382,гласъ
моего,Ps,447,мои
слоушаѭтъ,V-,2733,слоушати
ꙇ,C-,13,и
азъ,Pp,440,азъ
знаѭ,V-,907,знати
ѩ,Pp,64,и
ꙇ,C-,13,и
по,R-,77,по
мьнѣ,Pp,440,азъ
грѧдѫтъ,V-,958,грѧсти
ꙇ,C-,13,и
азъ,Pp,440,азъ
животъ,Nb,36,животъ
вѣчьнꙑ,A-,411,вѣчьнъ
даѭ,V-,737,даꙗти
ꙇмъ,Pp,64,и
ꙇ,C-,13,и
не,Df,8,не
погꙑбнѫтъ,V-,1117,погꙑбнѫти
въ,R-,111,въ
вѣкъ,Nb,297,вѣкъ
ꙇ,C-,13,и
не,Df,8,не
въсхꙑтитъ,V-,3126,въсхꙑтити
ꙇхъ,Pp,64,и
никътоже,Px,940,никътоже
отъ,R-,80,отъ
рѫкꙑ,Nb,414,рѫка
моеѩ,Ps,447,мои
о҃ць,Nb,306,отьць
мои,Ps,447,мои
ꙇже,Pr,96,иже
дастъ,V-,116,дати
мьнѣ,Pp,440,азъ
бол҄иі,A-,820,болии
вⸯсѣхъ,Px,54,вьсь
естъ,V-,18,бꙑти
ꙇ,C-,13,и
никътоже,Px,940,никътоже
не,Df,8,не
можетъ,V-,31,мощи
въсхꙑтити,V-,3126,въсхꙑтити
ꙇхъ,Pp,64,и
отъ,R-,80,отъ
рѫкꙑ,Nb,414,рѫка
о҃ца,Nb,34,богъ
моего,Ps,447,мои
Азъ,Pp,440,азъ
ꙇ,C-,13,и
о҃ць,Nb,306,отьць
едино,Ma,243,ѥдинъ
есвѣ,V-,18,бꙑти
вьзѧшѧ,V-,606,възѧти
же,Df,20,же
пакꙑ,Df,616,пакꙑ
камение,Nb,1309,камениѥ
ꙇюдѣі,Nb,2043,июдеи
да,G-,366,да
і,Df,91,и
побиѭтъ,V-,1706,побити
ꙇ,C-,13,и
отъвѣшта,V-,271,отъвѣщати
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
мънога,A-,49,мъногъ
дѣла,Nb,470,дѣло
добраа,A-,371,добръ
ѣвихъ,V-,358,авити
вамъ,Pp,266,вꙑ
отъ,R-,80,отъ
о҃ца,Nb,34,богъ
моего,Ps,447,мои
за,R-,726,за
кое,Pi,267,кꙑи
ꙇхъ,Pp,64,и
дѣло,Nb,470,дѣло
камение,Nb,1309,камениѥ
на,R-,117,на
мѧ,Pp,440,азъ
мештете,V-,1998,метати
ѡтъвѣшташѧ,V-,271,отъвѣщати
емоу,Pp,64,и
ꙇюдѣі,Nb,2043,июдеи
г҃лѭште,V-,102,глаголати
о,R-,1,о
добрѣ,A-,371,добръ
дѣлѣ,Nb,470,дѣло
не,Df,8,не
мештемъ,V-,1998,метати
камениѣ,Nb,1309,камениѥ
на,R-,117,на
тѧ,Pp,304,тꙑ
нъ,C-,11,нъ
о,R-,1,о
власвимиі,A-,4776,властельскъ
ѣко,G-,115,ꙗко
тꙑ,Pp,304,тꙑ
ч҃къ,Nb,211,чловѣкъ
сꙑ,V-,18,бꙑти
твориши,V-,637,творити
сѧ,Pk,21,себе
самъ,Pd,567,самъ
б҃ъ,Nb,34,богъ
отъвѣшта,V-,271,отъвѣщати
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
нѣстъ,V-,176,не бꙑти
ли,Du,752,ли
псано,V-,32,пьсати
въ,R-,111,въ
законѣ,Nb,197,законъ
вашемь,Ps,723,вашь
ѣко,G-,115,ꙗко
азъ,Pp,440,азъ
рѣхъ,V-,106,рещи
боѕи,Nb,34,богъ
есте,V-,18,бꙑти
аште,G-,248,аще
онъ,Pd,83,онъ
рече,V-,106,рещи
богꙑ,Nb,34,богъ
къ,R-,59,къ
н҄имъже,Pr,96,иже
рече,V-,106,рещи
слово,Nb,520,слово
б҃жие,A-,239,божии
ꙇ,C-,13,и
не,Df,8,не
могѫтъ,V-,31,мощи
сѧ,Pk,21,себе
разорити,V-,1444,разорити
кън҄игꙑ,Nb,10,кънигꙑ
егоже,Pr,96,иже
о҃ць,Nb,306,отьць
с҃ти,A-,65,свѧтъ
ꙇ,C-,13,и
посъла,V-,63,посълати
въ,R-,111,въ
миръ,Nb,284,миръ#2
вꙑ,Pp,266,вꙑ
г҃лете,V-,102,глаголати
ѣко,G-,115,ꙗко
власвимл҄ѣеши,V-,1033,власвимлꙗти
зан҄е,G-,3119,зане
рѣхъ,V-,106,рещи
ѣко,G-,115,ꙗко
с҃нъ,Nb,341,сꙑнъ#1
б҃жіи,A-,239,божии
есмь,V-,18,бꙑти
аште,G-,248,аще
не,Df,8,не
творѫ,V-,637,творити
дѣлъ,Nb,470,дѣло
о҃ца,Nb,34,богъ
моего,Ps,447,мои
не,Df,8,не
емлѣте,V-,2699,имати
ми,Pp,440,азъ
вѣрꙑ,Nb,506,вѣра
аште,G-,248,аще
ли,Df,249,ли
твор҄ѭ,V-,637,творити
аште,G-,248,аще
ꙇ,C-,13,и
мьнѣ,Pp,440,азъ
вѣрꙑ,Nb,506,вѣра
не,Df,8,не
емлете,V-,2699,имати
дѣломъ,Nb,470,дѣло
моꙇмъ,Ps,447,мои
вѣрѫ,Nb,506,вѣра
ꙇмѣте,V-,1080,ѩти
да,G-,366,да
разоумѣете,V-,1260,разоумѣти
ꙇ,C-,13,и
вѣроуете,V-,968,вѣровати
ѣко,G-,115,ꙗко
въ,R-,111,въ
мьнѣ,Pp,440,азъ
о҃ць,Nb,306,отьць
ꙇ,C-,13,и
азъ,Pp,440,азъ
въ,R-,111,въ
о҃ци,Nb,306,отьць
Ꙇскахѫ,V-,114,искати
же,Df,20,же
его,Pp,64,и
пакꙑ,Df,616,пакꙑ
ѩти,V-,1080,ѩти
ꙇзиде,V-,684,изити
отъ,R-,80,отъ
рѫкꙑ,Nb,414,рѫка
ꙇхъ,Pp,64,и
ꙇ,C-,13,и
иде,V-,671,ити
пакꙑ,Df,616,пакꙑ
на,R-,117,на
онъ,Pd,83,онъ
полъ,Nb,986,полъ#1
ꙇордана,Ne,4197,иорданъ
на,R-,117,на
мѣсто,Nb,113,мѣсто
ꙇдеже,Dq,798,идеже
бѣ,V-,18,бꙑти
ꙇоанъ,Ne,1180,иоанъ
прѣжде,Df,5,прѣжде
крьстѧ,V-,19,крьстити
ꙇ,C-,13,и
прѣбꙑс,Ne,0,FIXME
тоу,Df,177,тоу
ꙇ,C-,13,и
мнози,A-,49,мъногъ
придѫ,V-,221,прити
къ,R-,59,къ
н҄емоу,Pp,64,и
ꙇ,C-,13,и
г҃лаахѫ,V-,102,глаголати
ѣко,G-,115,ꙗко
ꙇоанъ,Ne,1180,иоанъ
оубо,Df,6,оубо
знамениѣ,Nb,1288,знамениѥ
не,Df,8,не
сътвори,V-,73,сътворити
ни,C-,157,ни
едьного,Df,3960,ѥдьначе
же,Df,20,же
вьсѣ,Px,54,вьсь
елико,Pr,2092,ѥликъ
рече,V-,106,рещи
ꙇоанъ,Ne,1180,иоанъ
о,R-,1,о
семь,Pd,47,сь
ꙇстина,Nb,385,истина
бѣ,V-,18,бꙑти
ꙇ,C-,13,и
мнози,A-,49,мъногъ
вѣровашѧ,V-,968,вѣровати
вь,R-,111,въ
н҄его,Pp,64,и
тоу,Df,177,тоу
Бѣ,V-,18,бꙑти
же,Df,20,же
етеръ,Px,1287,етеръ
болѧ,V-,1045,болѣти
лазарь,Ne,2909,лазаръ
отъ,R-,80,отъ
витаниѩ,Ne,1685,витаниꙗ
градьца,Nb,1415,градьць
марина,A-,2165,мариинъ
ꙇ,C-,13,и
марътꙑ,Ma,0,FIXME
сестрꙑ,Nb,1304,сестра
еѩ,Pp,64,и
бѣ,V-,18,бꙑти
же,Df,20,же
мариѣ,Ne,663,мариꙗ
помазавъшиѣ,V-,794,помазати
г҃ѣ,Nb,342,господь
муромь,Nb,1904,мѵро
ꙇ,C-,13,и
отьръши,V-,2689,отрьти
ноѕѣ,Nb,716,нога
его,Pp,64,и
власꙑ,Nb,720,власъ
своꙇми,Pt,217,свои
еѩже,Pr,96,иже
братъ,Nb,273,братръ
лазарь,Ne,2909,лазаръ
болѣаше,V-,1045,болѣти
посъласте,V-,63,посълати
же,Df,20,же
сестрѣ,Nb,1304,сестра
его,Pp,64,и
къ,R-,59,къ
н҄емоу,Pp,64,и
