%%293507,,
по,R-,---------n
мнѣ,Pp,1s---ml--i
іті,V-,--pna----i
да,Df,---------n
отъвръжетъ,V-,3spia----i
сѧ,Pk,3s---qa--i
себе,Pk,3s---pg--i
і,C-,---------n
възъметъ,V-,3spia----i
крстъ,Nb,-s---ma--i
своі,Pt,3s---ma--i
і,C-,---------n
грѧдетъ,V-,3spia----i
по,R-,---------n
мнѣ,Pp,1s---ml--i
%%296605,,
іже,Pr,-s---mn--i
бо,Df,---------n
аште,Df,---------n
хоштетъ,V-,3spia----i
дшѫ,Nb,-s---fa--i
своѭ,Pt,3s---fa--i
съпасті,V-,--pna----i
погоубітъ,V-,3spia----i
ѭ,Pp,3s---fa--i
%%296606,,
і,C-,---------n
іже,Pr,-s---mn--i
погоубітъ,V-,3spia----i
дшѫ,Nb,-s---fa--i
своѭ,Pt,3s---fa--i
мене,Pp,1s---mg--i
раді,R-,---------n
і,C-,---------n
евагліѣ,Nb,-s---ng--i
тъ,Pd,-s---mn--i
спетъ,V-,3spia----i
сѧ,Pk,3s---qa--i
%%296608,,
каѣ,Pi,-s---fn--i
бо,Df,---------n
естъ,V-,3spia----i
польза,Nb,-s---fn--i
чкоу,Nb,-s---md--i
аште,G-,---------n
пріобрѧштетъ,V-,3spia----i
і,Df,---------n
вьсь,Px,-s---ma--i
міръ,Nb,-s---ma--i
і,C-,---------n
отъштетітъ,V-,3spia----i
доушѫ,Nb,-s---fa--i
своѭ,Pt,3s---fa--i
%%296610,,
чьто,Pi,-s---na--i
бо,Df,---------n
дастъ,V-,3spia----i
чкъ,Nb,-s---mn--i
ізмѣнѫ,Nb,-s---fa--i
за,R-,---------n
дшѫ,Nb,-s---fa--i
своѭ,Pt,3s---fa--i
%%296611,,
іже,Pr,-s---mn--i
бо,Df,---------n
постъідітъ,V-,3spia----i
сѧ,Pk,3s---ma--i
мене,Pp,1s---mg--i
і,C-,---------n
моіхъ,Ps,1p---ng--i
словесъ,Nb,-p---ng--i
въ,R-,---------n
родѣ,Nb,-s---ml--i
семь,Pd,-s---ml--i
прѣлюбодѣімь,A-,-s---mlpwi
і,C-,---------n
грѣшьнѣмь,A-,-s---mlpwi
і,Df,---------n
снъ,Nb,-s---mn--i
чскъі,A-,-s---mnpwi
постъідітъ,V-,3spia----i
сѧ,Pk,3s---qa--i
его,Pp,3s---mg--i
егда,Dq,---------n
прідетъ,V-,3spia----i
въ,R-,---------n
славѣ,Nb,-s---fl--i
оца,Nb,-s---mg--i
своего,Pt,3s---mg--i
съ,R-,---------n
аглъі,Nb,-p---mi--i
стъімі,A-,-p---mipwi
%%296618,,
і,C-,---------n
глааше,V-,3siia----i
імъ,Pp,3p---md--i
%%296619,,
амін,I-,---------n
глѭ,V-,1spia----i
вамъ,Pp,2p---md--i
%%296621,,
сѫтъ,V-,3ppia----i
етері,Px,-p---mn--i
отъ,R-,---------n
сьде,Df,---------n
стоѧштііхъ,V-,-pppamg-wi
іже,Pr,-p---mn--i
не,Df,---------n
імѫтъ,V-,3ppia----i
въкоусіті,V-,--pna----i
съмръті,Nb,-s---fg--i
доньдеже,G-,---------n
відѧтъ,V-,3ppia----i
црсіе,Nb,-s---na--i
бжіе,A-,-s---napsi
прішьдъшее,V-,-supana-wi
вь,R-,---------n
сілѣ,Nb,-s---fl--i
%%296625,,
і,C-,---------n
по,R-,---------n
шесті,Ma,-s---fl--i
днъ,Nb,-p---mg--i
поѧтъ,V-,3saia----i
іс,Ne,-s---mn--i
петра,Ne,-s---mg--i
і,C-,---------n
ѣкова,Ne,-s---mg--i
і,C-,---------n
оана,Ne,-s---mg--i
і,C-,---------n
вьзведе,V-,3saia----i
ѧ,Pp,3p---ma--i
на,R-,---------n
горѫ,Nb,-s---fa--i
въісокѫ,A-,-s---fapsi
едінъі,Ma,-p---ma--i
і,C-,---------n
прѣобразі,V-,3saia----i
сѧ,Pk,3s---qa--i
прѣдь,R-,---------n
німі,Pp,3p---mi--i
і,C-,---------n
бъішѧ,V-,3paia----i
різъі,Nb,-p---fn--i
его,Pp,3s---mg--i
льштѧштѧ,V-,-pppafn-si
сѧ,Pk,3s---qa--i
бѣлъі,A-,-p---fnpsi
зѣло,Df,---------n
ѣко,Df,---------n
і,Df,---------n
снѣгъ,Nb,-s---mn--i
ѣцѣхъже,Pr,-p---fg--i
не,Df,---------n
можетъ,V-,3spia----i
гнафе,Nb,-s---mn--i
і,Df,---------n
на,R-,---------n
землѣ,Nb,-s---fl--i
тако,Df,---------n
бѣліті,V-,--pna----i
%%296637,,
і,C-,---------n
аві,V-,3saia----i
сѧ,Pk,3s---qa--i
імъ,Pp,3p---md--i
іліѣ,Ne,-s---mn--i
съ,R-,---------n
мосѣомь,Ne,-s---mi--i
і,C-,---------n
бѣашете,V-,3diia----i
глѭшта,V-,-dppamn-si
съ,R-,---------n
ісмь,Ne,-s---mi--i
%%296639,,
і,C-,---------n
отъвѣштавъ,V-,-supamn-si
петръ,Ne,-s---mn--i
гла,V-,3saia----i
ісві,Ne,-s---md--i
%%296640,,
равві,Nb,---------n
добро,A-,-s---nnpsi
естъ,V-,3spia----i
намъ,Pp,1p---md--i
сьде,Df,---------n
бъіті,V-,--pna----i
і,C-,---------n
сътворімъ,V-,1ppma----i
в,Ma,---------n
кровъі,Nb,-p---ma--i
тебѣ,Pp,2s---md--i
едінѫ,Ma,-s---fa--i
і,C-,---------n
мосѣові,Ne,-s---md--i
едінѫ,Ma,-s---fa--i
і,C-,---------n
ілі,Ne,-s---md--i
едінѫ,Ma,-s---fa--i
%%296646,,
не,Df,---------n
вѣдѣаше,V-,3siia----i
бо,Df,---------n
чьто,Pi,-s---na--i
глет,V-,3spia----i
%%296647,,
прістрашьні,A-,-p---mnpsi
бо,Df,---------n
бѣахѫ,V-,3piia----i
%%296648,,
бъіс,V-,3saia----i
же,Df,---------n
облакъ,Nb,-s---mn--i
осѣнѣѧ,V-,-sppamn-si
ѧ,Pp,3p---ma--i
і,C-,---------n
пріде,V-,3saia----i
гласъ,Nb,-s---mn--i
із,R-,---------n
облака,Nb,-s---mg--i
глѧ,V-,-sppamn-si
%%296650,,
сь,Pd,-s---mn--i
естъ,V-,3spia----i
снъ,Nb,-s---mn--i
моі,Ps,1s---mn--i
възлюбленъі,V-,-suppmn-wi
%%296651,,
послоушаіте,V-,2ppma----i
его,Pp,3s---mg--i
%%296652,,
і,C-,---------n
вънезаапѫ,Df,---------n
възьрѣвъше,V-,-pupamn-si
нікогоже,Px,-s---mg--i
не,Df,---------n
відѣшѧ,V-,3paia----i
къ,R-,---------n
томоу,Pd,-s---nd--i
нъ,C-,---------n
іса,Ne,-s---mg--i
едіного,Ma,-s---mg--i
съ,R-,---------n
собоѭ,Pk,3s---mi--i
%%296655,,
съходѧштемъ,V-,-pppamd-si
же,Df,---------n
імъ,Pp,3p---md--i
съ,R-,---------n
горъі,Nb,-s---fg--i
запрѣті,V-,3saia----i
імъ,Pp,3p---md--i
да,G-,---------n
нікомоуже,Px,-s---pd--i
не,Df,---------n
повѣдѧтъ,V-,3ppia----i
ѣже,Pr,-p---na--i
відѣшѧ,V-,3paia----i
тъкъмоу,Df,---------n
егда,Dq,---------n
снъ,Nb,-s---mn--i
чскъі,A-,-s---mnpwi
із,R-,---------n
мрътвъіхъ,A-,-p---pgpwi
въскръснетъ,V-,3spia----i
%%296658,,
і,C-,---------n
оудръжашѧ,V-,3paia----i
слово,Nb,-s---na--i
вь,R-,---------n
себѣ,Pk,3s---ml--i
сътѧзаѭште,V-,-pppamn-si
сѧ,Pk,3s---qa--i
чьто,Pi,-s---nn--i
естъ,V-,3spia----i
еже,Pd,-s---nn--i
із,R-,---------n
мрътвъіхъ,A-,-p---pgpwi
въскръснѫті,V-,--pna----i
%%296662,,
і,C-,---------n
въпрашаахѫ,V-,3piia----i
глѭште,V-,-pppamn-si
ѣко,Dq,---------n
глѭтъ,V-,3ppia----i
къніжьніці,Nb,-p---mn--i
ѣко,G-,---------n
%%312715,,
ілі,Ne,-s---fd--i
подобаетъ,V-,3spia----i
пріті,V-,--pna----i
прѣжде,Df,---------n
%%296665,,
онъ,Pd,-s---mn--i
же,Df,---------n
отъвѣштавъ,V-,-supamn-si
рече,V-,3saia----i
імъ,Pp,3p---md--i
%%312716,,
іліѣ,Ne,-s---mn--i
оубо,Df,---------n
прішьдъ,V-,-supamn-si
прѣжде,Df,---------n
оустроітъ,V-,3spia----i
всѣ,Px,-p---na--i
%%296666,,
і,C-,---------n
како,Du,---------n
естъ,V-,3spia----i
псано,V-,-suppnn-si
о,R-,---------n
снѣ,Nb,-s---ml--i
чсцѣмь,A-,-s---mlpwi
%%296667,,
да,G-,---------n
много,Df,-------p-i
постраждетъ,V-,3spia----i
і,C-,---------n
оунічьжѧтъ,V-,3ppia----i
і,Pp,3s---ma--i
%%296669,,
нъ,C-,---------n
глѭ,V-,1spia----i
вамъ,Pp,2p---md--i
ѣко,G-,---------n
іліѣ,Ne,-s---mn--i
пріде,V-,3saia----i
і,C-,---------n
сътворішѧ,V-,3paia----i
емоу,Pp,3s---md--i
елікоже,Dq,---------n
хотѣшѧ,V-,3paia----i
ѣкоже,Dq,---------n
естъ,V-,3spia----i
псано,V-,-suppnn-si
о,R-,---------n
немь,Pp,3s---ml--i
%%296673,,
і,C-,---------n
прішьдъ,V-,-supamn-si
къ,R-,---------n
оученікомъ,Nb,-p---md--i
відѣ,V-,3saia----i
народъ,Nb,-s---ma--i
многъ,A-,-s---mapsi
о,R-,---------n
ніхъ,Pp,3p---ml--i
і,C-,---------n
къніжьнікъі,Nb,-p---ma--i
сътѧзаѭштѧ,V-,-pppama-si
сѧ,Pk,3s---qa--i
съ,R-,---------n
німі,Pp,3p---mi--i
%%296677,,
і,C-,---------n
абье,Df,---------n
вьсь,Px,-s---mn--i
народъ,Nb,-s---mn--i
відѣвъше,V-,-pupamn-si
і,Pp,3s---ma--i
оужасѫ,V-,3paia----i
сѧ,Pk,3s---qa--i
і,C-,---------n
пріріштѫште,V-,-pppamn-si
цѣловаахѫ,V-,3siia----i
і,Pp,3s---ma--i
%%296680,,
і,C-,---------n
въпросі,V-,3saia----i
къніжьнікъі,Nb,-p---ma--i
%%296681,,
чьто,Pi,-s---na--i
сътѧзаете,V-,2ppia----i
сѧ,Pk,3s---qa--i
вь,R-,---------n
себѣ,Pk,3s---ml--i
%%296682,,
і,C-,---------n
отъвѣштавъ,V-,-supamn-si
едінъ,Ma,-s---mn--i
отъ,R-,---------n
народа,Nb,-s---mg--i
рече,V-,3saia----i
%%296683,,
оучітелю,Nb,-s---mv--i
прівѣсъ,V-,1saia----i
снъ,Nb,-s---ma--i
моі,Ps,1s---ma--i
къ,R-,---------n
тебѣ,Pp,2s---md--i
імѫшть,V-,-sppama-si
дхъ,Nb,-s---ma--i
нѣмъ,A-,-s---mapsi
глоухъ,A-,-s---mapsi
іже,Pr,-s---mn--i
аште,Df,---------n
коліжьдо,Df,---------n
іметъ,V-,3spia----i
і,Pp,3s---ma--i
разбіваатъ,V-,3spia----i
і,Pp,3s---ma--i
%%312717,,
і,C-,---------n
пѣнъі,Nb,-p---fa--i
тѣштітъ,V-,3spia----i
і,C-,---------n
скрьжьштетъ,V-,3spia----i
зѫбъі,Nb,-p---mi--i
своімі,Pt,3p---mi--i
і,C-,---------n
оцѣпѣнѣетъ,V-,3spia----i
%%296689,,
і,C-,---------n
рѣхъ,V-,1saia----i
оученікомъ,Nb,-p---md--i
твоімъ,Ps,2p---md--i
да,G-,---------n
іжденѫтъ,V-,3ppia----i
і,Pp,3s---ma--i
і,C-,---------n
не,Df,---------n
възмогѫ,V-,3paia----i
%%296692,,
онъ,Pd,-s---mn--i
же,Df,---------n
отъвѣштавъ,V-,-supamn-si
гла,V-,3saia----i
%%296693,,
о,I-,---------n
роде,Nb,-s---mv--i
невѣрьнъ,A-,-s---mvpsi
доколѣ,Du,---------n
въ,R-,---------n
васъ,Pp,2p---pl--i
бѫдѫ,V-,1sfia----i
%%296695,,
доколѣ,Du,---------n
тръплѫ,V-,1spia----i
въі,Pp,2p---pa--i
%%296696,,
прінесѣте,V-,2ppma----i
і,Pp,3s---ma--i
къ,R-,---------n
мнѣ,Pp,1s---md--i
%%296697,,
і,C-,---------n
прінѣсѧ,V-,3paia----i
і,Pp,3s---ma--i
къ,R-,---------n
немоу,Pp,3s---md--i
%%296698,,
і,C-,---------n
відѣвъ,V-,-supamn-si
і,Pp,3s---ma--i
дхъ,Nb,-s---mn--i
сътрѧсе,V-,3saia----i
і,Pp,3s---ma--i
і,C-,---------n
падъ,V-,-supamn-si
на,R-,---------n
землі,Nb,-s---fl--i
валѣаше,V-,3siia----i
сѧ,Pk,3s---qa--i
пѣнъі,Nb,-p---fa--i
тѣштѧ,V-,-sppamn-si
%%296700,,
і,C-,---------n
въпросі,V-,3saia----i
іс,Ne,-s---mn--i
оца,Nb,-s---mg--i
его,Pp,3s---mg--i
%%296701,,
коліко,Du,---------n
лѣтъ,Nb,-p---ng--i
естъ,V-,3spia----i
отънеліже,Dq,---------n
се,Pd,-s---nn--i
бъіс,V-,3saia----i
емоу,Pp,3s---md--i
%%296702,,
онъ,Pd,-s---mn--i
же,Df,---------n
рече,V-,3saia----i
емоу,Pp,3s---md--i
%%296704,,
із,R-,---------n
отрочінъі,Nb,-s---fg--i
%%296705,,
і,C-,---------n
множіцеѭ,Df,---------n
і,C-,---------n
въ,R-,---------n
огнь,Nb,-s---ma--i
въвръже,V-,3saia----i
і,C-,---------n
въ,R-,---------n
водѫ,Nb,-s---fa--i
да,G-,---------n
і,Pp,3s---ma--i
бі,V-,3spsa----i
погоубілъ,V-,-sspamn-si
%%296708,,
нъ,C-,---------n
аште,G-,---------n
можеші,V-,2spia----i
помозі,V-,2spma----i
намъ,Pp,1p---pd--i
мілосръдовавъ,V-,-supamn-si
же,Df,---------n
о,R-,---------n
насъ,Pp,1p---pl--i
%%312718,,
іс,Ne,-s---mn--i
рече,V-,3saia----i
емоу,Pp,3s---md--i
еже,Pd,-s---na--i
аште,G-,---------n
можеші,V-,2spia----i
вѣроваті,V-,--pna----i
%%296713,,
вьсѣ,Px,-p---nn--i
възможьна,A-,-p---nnpsi
вѣроуѭштоумоу,V-,-sppamd-wi
%%296714,,
і,C-,---------n
абье,Df,---------n
възъпівъ,V-,-supamn-si
оць,Nb,-s---mn--i
отрочѧте,Nb,-s---ng--i
съ,R-,---------n
сльзамі,Nb,-p---fi--i
глааше,V-,3siia----i
%%296716,,
вѣроуѭ,V-,1spia----i
%%312719,,
гі,Nb,-s---mv--i
помозі,V-,2spma----i
моемоу,Ps,1s---nd--i
невѣрью,Nb,-s---nd--i
%%296718,,
відѣвъ,V-,-supamn-si
же,Df,---------n
іс,Ne,-s---mn--i
ѣко,G-,---------n
съріштетъ,V-,3spia----i
сѧ,Pk,3s---qa--i
народъ,Nb,-s---mn--i
запрѣті,V-,3saia----i
дхоу,Nb,-s---md--i
нечістоумоу,A-,-s---mdpwi
глѧ,V-,-sppamn-si
емоу,Pp,3s---md--i
%%296722,,
нѣмъі,A-,-s---mvpwi
і,C-,---------n
глоухъі,A-,-s---mvpwi
дше,Nb,-s---mv--i
азъ,Pp,1s---mn--i
ті,Pp,2s---md--i
велѭ,V-,1spia----i
%%312720,,
ізіді,V-,2spma----i
іж,R-,---------n
него,Pp,3s---mg--i
і,C-,---------n
къ,R-,---------n
томоу,Pd,-s---nd--i
не,Df,---------n
вьніді,V-,2spma----i
въ,R-,---------n
нь,Pp,3s---ma--i
%%296726,,
і,C-,---------n
възъпівъ,V-,-supamn-si
і,C-,---------n
много,Df,-------p-i
прѫжавъ,V-,-supamn-si
сѧ,Pk,3s---qa--i
ізіде,V-,3saia----i
%%296727,,
і,C-,---------n
бъістъ,V-,3saia----i
ѣко,Df,---------n
і,Df,---------n
мрътвъ,A-,-s---mnpsi
ѣко,G-,---------n
мнозі,A-,-p---mnpsi
глаахѫ,V-,3piia----i
ѣко,G-,---------n
оумрѣтъ,V-,3saia----i
%%296730,,
іс,Ne,-s---mn--i
же,Df,---------n
імъ,V-,-supamn-si
і,Pp,3s---ma--i
за,R-,---------n
рѫкѫ,Nb,-s---fa--i
вьздвіже,V-,3saia----i
і,Pp,3s---ma--i
і,C-,---------n
въста,V-,3saia----i
%%296732,,
і,C-,---------n
въшьдъшоу,V-,-supamd-si
моу,Pp,3s---md--i
въ,R-,---------n
домъ,Nb,-s---ma--i
оученіці,Nb,-p---mn--i
его,Pp,3s---mg--i
въпрашаахѫ,V-,3piia----i
і,Pp,3s---ma--i
едіного,Ma,-s---mg--i
%%296735,,
како,Du,---------n
мъі,Pp,1p---mn--i
не,Df,---------n
възмогомъ,V-,1paia----i
ізгънаті,V-,--pna----i
его,Pp,3s---mg--i
%%296736,,
і,C-,---------n
рече,V-,3saia----i
імъ,Pp,3p---md--i
%%296737,,
тъ,Pd,-s---mn--i
родъ,Nb,-s---mn--i
не,Df,---------n
іматъ,V-,3spia----i
нічімьже,Px,-s---ni--i
ізіті,V-,--pna----i
тъкъмо,Df,---------n
молітвоѭ,Nb,-s---fi--i
і,C-,---------n
постомь,Nb,-s---mi--i
%%296739,,
і,C-,---------n
отътѫдоу,Df,---------n
ішьдьше,V-,-pupamn-si
ідѣахѫ,V-,3piia----i
сквозѣ,R-,---------n
галілеѭ,Ne,-s---fa--i
і,C-,---------n
не,Df,---------n
хотѣаше,V-,3siia----i
да,G-,---------n
і,Df,---------n
къто,Px,-s---pn--i
оувѣстъ,V-,3spia----i
%%296742,,
оучааше,V-,3siia----i
бо,Df,---------n
оученікъі,Nb,-p---ma--i
своѧ,Pt,3p---ma--i
і,C-,---------n
глааше,V-,3siia----i
імъ,Pp,3p---md--i
ѣко,G-,---------n
снъ,Nb,-s---mn--i
чскъі,A-,-s---mnpwi
прѣданъ,V-,-suppmn-si
бѫдетъ,V-,3sfia----i
въ,R-,---------n
рѫцѣ,Nb,-d---fa--i
чсцѣ,A-,-d---fapsi
і,C-,---------n
оубіѭтъ,V-,3ppia----i
і,Pp,3s---ma--i
і,C-,---------n
оубіенъ,V-,-suppmn-si
бъівъ,V-,-supamn-si
вь,R-,---------n
третіі,Mo,-s---ma--i
днь,Nb,-s---ma--i
въскръснетъ,V-,3spia----i
%%296750,,
оні,Pd,-p---mn--i
же,Df,---------n
не,Df,---------n
разоумѣахѫ,V-,3piia----i
гла,Nb,-s---mg--i
і,C-,---------n
боѣахѫ,V-,3piia----i
сѧ,Pk,3s---qa--i
въпросіті,V-,--pna----i
і,Pp,3s---ma--i
%%296751,,
і,C-,---------n
пріде,V-,3saia----i
въ,R-,---------n
каперънаоумъ,Ne,-s---ma--i
і,C-,---------n
въ,R-,---------n
домоу,Nb,-s---ml--i
бъівъ,V-,-supamn-si
въпрашааше,V-,3siia----i
ѧ,Pp,3p---ma--i
%%296753,,
чьто,Pi,-s---na--i
на,R-,---------n
пѫті,Nb,-s---ml--i
вь,R-,---------n
себѣ,Pk,3s---ml--i
помъішлѣашете,V-,2piia----i
%%296754,,
оні,Pd,-p---mn--i
же,Df,---------n
мльчаахѫ,V-,3piia----i
%%296755,,
дроугъ,Pc,-s---mn--i
къ,R-,---------n
дроугоу,Pc,-s---md--i
бо,Df,---------n
сьтѧзааше,V-,3siia----i
сѧ,Pk,3s---qa--i
на,R-,---------n
пѫті,Nb,-s---ml--i
къто,Pi,-s---mn--i
естъ,V-,3spia----i
боліі,A-,-s---mncti
%%296757,,
і,C-,---------n
сѣдъ,V-,-supamn-si
гласі,V-,3saia----i
оба,Ma,-d---ma--i
на,R-,---------n
десѧте,Ma,-s---pl--i
і,C-,---------n
гла,V-,3saia----i
імъ,Pp,3p---md--i
%%296759,,
аште,G-,---------n
къто,Px,-s---qn--i
хоштетъ,V-,3spia----i
старѣі,A-,-s---mncti
бъіті,V-,--pna----i
да,Df,---------n
бѫдетъ,V-,3sfia----i
всѣхъ,Px,-p---mg--i
мьніі,A-,-s---mncti
і,C-,---------n
всѣхъ,Px,-p---mg--i
слоуга,Nb,-s---mn--i
%%296762,,
і,C-,---------n
пріімъ,V-,-supamn-si
отрочѧ,Nb,-s---na--i
поставі,V-,3saia----i
е,Pp,3s---na--i
по,R-,---------n
срѣдѣ,Nb,-s---fd--i
іхъ,Pp,3p---mg--i
і,C-,---------n
обьмъ,V-,-supamn-si
е,Pp,3s---na--i
рече,V-,3saia----i
імъ,Pp,3p---md--i
%%296765,,
іже,Pr,-s---mn--i
аште,Df,---------n
едіно,Ma,-s---na--i
таковъіхъ,A-,-p---ngpwi
отрочѧтъ,Nb,-p---ng--i
прііметъ,V-,3spia----i
въ,R-,---------n
імѧ,Nb,-s---na--i
мое,Ps,1s---na--i
мѧ,Pp,1s---ma--i
пріемлетъ,V-,3spia----i
%%296768,,
і,C-,---------n
іже,Pr,-s---mn--i
аште,Df,---------n
мене,Pp,1s---mg--i
пріемлетъ,V-,3spia----i
не,Df,---------n
мене,Pp,1s---mg--i
пріемлетъ,V-,3spia----i
нъ,C-,---------n
посълавъшааго,V-,-supamg-wi
мѧ,Pp,1s---ma--i
%%296771,,
отъвѣшта,V-,3saia----i
емоу,Pp,3s---md--i
іоанъ,Ne,-s---mn--i
глѧ,V-,-sppamn-si
%%296772,,
оучітелю,Nb,-s---mv--i
відѣхомъ,V-,1paia----i
етера,Px,-s---mg--i
о,R-,---------n
імені,Nb,-s---nl--i
твоемь,Ps,2s---nl--i
ізгонѧшта,V-,-sppamg-si
бѣсъі,Nb,-p---ma--i
іже,Pr,-s---mn--i
не,Df,---------n
ходітъ,V-,3spia----i
по,R-,---------n
насъ,Pp,1p---ml--i
і,C-,---------n
възбраніхомъ,V-,1paia----i
емоу,Pp,3s---md--i
ѣко,G-,---------n
не,Df,---------n
послѣдова,V-,3saia----i
намъ,Pp,1p---md--i
%%296777,,
іс,Ne,-s---mn--i
же,Df,---------n
рече,V-,3saia----i
емоу,Pp,3s---md--i
%%296778,,
не,Df,---------n
браніте,V-,2ppma----i
емоу,Pp,3s---md--i
%%296779,,
нікътоже,Px,-s---pn--i
бо,Df,---------n
естъ,V-,3spia----i
іже,Pr,-s---mn--i
творітъ,V-,3spia----i
сілѫ,Nb,-s---fa--i
о,R-,---------n
моемь,Ps,1s---nl--i
імені,Nb,-s---nl--i
і,C-,---------n
възможетъ,V-,3spia----i
въскорѣ,Df,---------n
зълословіті,V-,--pna----i
мѧ,Pp,1s---ma--i
%%296783,,
іже,Pr,-s---mn--i
бо,Df,---------n
нѣстъ,V-,3spia----i
на,R-,---------n
въі,Pp,2p---pa--i
по,R-,---------n
васъ,Pp,2p---pl--i
естъ,V-,3spia----i
%%296785,,
іже,Pr,-s---mn--i
бо,Df,---------n
аште,Df,---------n
напоітъ,V-,3spia----i
въі,Pp,2p---pa--i
чашѫ,Nb,-s---fa--i
водъі,Nb,-s---fg--i
въ,R-,---------n
імѧ,Nb,-s---na--i
ѣко,G-,---------n
крьстіѣні,A-,-p---mnpsi
есте,V-,2ppia----i
амін,I-,---------n
глѭ,V-,1spia----i
вамъ,Pp,2p---pd--i
не,Df,---------n
погоубітъ,V-,3spia----i
мьздъі,Nb,-s---fg--i
своеѧ,Pt,3s---fg--i
%%296791,,
і,C-,---------n
іже,Pr,-s---mn--i
аште,Df,---------n
съблазнітъ,V-,3spia----i
едіного,Ma,-s---mg--i
отъ,R-,---------n
малъіхъ,A-,-p---pgpwi
сіхъ,Pd,-p---pg--i
вѣроуѭштііхъ,V-,-pppapg-wi
въ,R-,---------n
мѧ,Pp,1s---ma--i
дебрѣе,A-,-s---nncti
емоу,Pp,3s---md--i
стъ,V-,3spia----i
паче,Df,-------c-i
аште,G-,---------n
обложѧтъ,V-,3ppia----i
камень,Nb,-s---ma--i
жръновънъі,A-,-s---mapwi
о,R-,---------n
въі,Nb,-s---fl--i
его,Pp,3s---mg--i
і,C-,---------n
въвръгѫтъ,V-,3ppia----i
і,Pp,3s---ma--i
въ,R-,---------n
море,Nb,-s---na--i
%%296797,,
і,C-,---------n
аште,G-,---------n
съблажнѣетъ,V-,3spia----i
тѧ,Pp,2s---pa--i
рѫка,Nb,-s---fn--i
твоѣ,Ps,2s---fn--i
отъсѣці,V-,2spma----i
ѭ,Pp,3s---fa--i
%%296799,,
дебрѣе,A-,-s---nncti
ті,Pp,2s---pd--i
естъ,V-,3spia----i
маломоштіѭ,Nb,-s---fi--i
въ,R-,---------n
жівотъ,Nb,-s---ma--i
вьніті,V-,--pna----i
нежелі,Df,---------n
обѣ,Ma,-d---fa--i
рѫцѣ,Nb,-d---fa--i
імѫштоу,V-,-sppamd-si
іті,V-,--pna----i
въ,R-,---------n
геонѫ,Nb,-s---fa--i
въ,R-,---------n
огнь,Nb,-s---ma--i
негашѫштеі,A-,-s---mapwi
ідеже,Dq,---------n
чрьвь,Nb,-s---mn--i
іхъ,Pp,3p---mg--i
не,Df,---------n
оуміраетъ,V-,3spia----i
і,C-,---------n
огнь,Nb,-s---mn--i
не,Df,---------n
оугасаетъ,V-,3spia----i
%%296804,,
і,C-,---------n
аште,G-,---------n
нога,Nb,-s---fn--i
твоѣ,Ps,2s---fn--i
съблажнѣетъ,V-,3spia----i
тѧ,Pp,2s---pa--i
отъсѣці,V-,2spma----i
ѭ,Pp,3s---fa--i
%%296806,,
дебрѣе,A-,-s---nncti
ті,Pp,2s---pd--i
естъ,V-,3spia----i
въніті,V-,--pna----i
въ,R-,---------n
жівотъ,Nb,-s---ma--i
хромоу,A-,-s---mdpsi
нежелі,Df,---------n
двѣ,Ma,-d---fa--i
нозѣ,Nb,-d---fa--i
імѫштоу,V-,-sppamd-si
въвръженоу,V-,-suppmd-si
бъіті,V-,--pna----i
въ,R-,---------n
геонѫ,Nb,-s---fa--i
въ,R-,---------n
огнь,Nb,-s---ma--i
негашѫштеі,A-,-s---mapwi
ідеже,Dq,---------n
чръвь,Nb,-s---mn--i
іхъ,Pp,3p---mg--i
не,Df,---------n
оуміраетъ,V-,3spia----i
і,C-,---------n
огнь,Nb,-s---mn--i
не,Df,---------n
оугасаетъ,V-,3spia----i
%%296812,,
і,C-,---------n
аште,G-,---------n
око,Nb,-s---nn--i
твое,Ps,2s---nn--i
съблажнѣетъ,V-,3spia----i
тѧ,Pp,2s---pa--i
істъкні,V-,2spma----i
е,Pp,3s---na--i
%%296814,,
добрѣе,A-,-s---nncti
ті,Pp,2s---pd--i
естъ,V-,3spia----i
съ,R-,---------n
едінѣмь,Ma,-s---ni--i
окомь,Nb,-s---ni--i
вьніті,V-,--pna----i
вь,R-,---------n
црсіе,Nb,-s---na--i
бжіе,A-,-s---napsi
нежелі,Df,---------n
обѣ,Ma,-d---na--i
очі,Nb,-d---na--i
імѫштоу,V-,-sppamd-si
іті,V-,--pna----i
въ,R-,---------n
геонѫ,Nb,-s---fa--i
огньнѫѭ,A-,-s---fapwi
ідеже,Dq,---------n
чръвь,Nb,-s---mn--i
іхъ,Pp,3p---mg--i
не,Df,---------n
оуміраетъ,V-,3spia----i
і,C-,---------n
огнь,Nb,-s---mn--i
не,Df,---------n
оугасаетъ,V-,3spia----i
%%296820,,
вьсѣкъ,A-,-s---mnpsi
бо,Df,---------n
огнемь,Nb,-s---mi--i
поѣстъ,V-,3spia----i
сѧ,Pk,3s---qa--i
і,C-,---------n
вьсѣка,A-,-s---fnpsi
жрътва,Nb,-s---fn--i
соліѭ,Nb,-s---fi--i
осолітъ,V-,3spia----i
сѧ,Pk,3s---qa--i
%%296822,,
добро,A-,-s---nnpsi
естъ,V-,3spia----i
соль,Nb,-s---fn--i
%%296823,,
аште,G-,---------n
лі,Df,---------n
же,Df,---------n
соль,Nb,-s---fn--i
не,Df,---------n
слана,A-,-s---fnpsi
бѫдетъ,V-,3sfia----i
о,R-,---------n
