сапогоу,Nb,сапогъ
ꙇ,C-,и
иде,V-,ити
пакꙑ,Df,пакꙑ
на,R-,на
онъ,Pd,онъ
полъ,Nb,полъ#1
ꙇордана,Ne,иорданъ
на,R-,на
мѣсто,Nb,мѣсто
ꙇдеже,Dq,идеже
бѣ,V-,бꙑти
ꙇоанъ,Ne,иоанъ
прѣжде,Df,прѣжде
крьстѧ,V-,крьстити
ꙇ,C-,и
прѣбꙑс,Ne,undefined
тоу,Df,тоу
ꙇ,C-,и
мнози,A-,мъногъ
придѫ,V-,прити
къ,R-,къ
н҄емоу,Pp,и
ꙇ,C-,и
г҃лаахѫ,V-,глаголати
ѣко,G-,ꙗко
ꙇоанъ,Ne,иоанъ
оубо,Df,оубо
знамениѣ,Nb,знамениѥ
не,Df,не
сътвори,V-,сътворити
ни,C-,ни
едьного,Df,ѥдьноѭ
же,Df,же
вьсѣ,Px,вьсь
елико,Pr,ѥликъ
рече,V-,рещи
ꙇоанъ,Ne,иоанъ
о,R-,о
семь,Pd,сь
ꙇстина,Nb,истина
бѣ,V-,бꙑти
ꙇ,C-,и
мнози,A-,мъногъ
вѣровашѧ,V-,вѣровати
вь,R-,въ
н҄его,Pp,и
тоу,Df,тоу
Бѣ,V-,бꙑти
же,Df,же
етеръ,Px,етеръ
болѧ,V-,болѣти
лазарь,Ne,лазаръ
отъ,R-,отъ
витаниѩ,Ne,витаниꙗ
градьца,Nb,градьць
марина,A-,мариинъ
ꙇ,C-,и
марътꙑ,Ma,undefined
сестрꙑ,Nb,сестра
еѩ,Pp,и
бѣ,V-,бꙑти
же,Df,же
мариѣ,Ne,мариꙗ
помазавъшиѣ,V-,помазати
г҃ѣ,Nb,господь
муромь,Nb,мѵро
ꙇ,C-,и
отьръши,V-,отрьти
ноѕѣ,Nb,нога
его,Pp,и
власꙑ,Nb,власъ
своꙇми,Pt,свои
еѩже,Pr,иже
братъ,Nb,братръ
лазарь,Ne,лазаръ
болѣаше,V-,болѣти
посъласте,V-,посълати
же,Df,же
сестрѣ,Nb,сестра
его,Pp,и
къ,R-,къ
н҄емоу,Pp,и
г҃лѭшти,V-,глаголати
г҃и,Nb,господь
се,Pd,сь
егоже,Pr,иже
тꙑ,Pp,тꙑ
л҄юбиши,V-,любити
болитъ,V-,болѣти
слꙑшавъ,V-,слꙑшати
же,Df,же
и҃с,Ne,исоусъ
рече,V-,рещи
си,Pd,сь
болѣзнь,Nb,болѣзнь
нѣстъ,V-,не бꙑти
къ,R-,къ
съмръти,Nb,съмрьть
нъ,C-,нъ
къ,R-,къ
славѣ,Nb,слава
б҃жꙇ,A-,божии
да,G-,да
прославитъ,V-,прославити
сѧ,Pk,себе
с҃нъ,Nb,сꙑнъ#1
б҃жи,A-,божии
еѭ,Pp,и
л҄юбл҄ѣаше,V-,любити
же,Df,же
ꙇ҃с,Ne,исоусъ
марⸯтѫ,Ne,маръта
ꙇ,C-,и
сестрѫ,Nb,сестра
еѩ,Pp,и
ꙇ,C-,и
лазарѣ,Ne,лазаръ
егда,Dq,ѥгда
же,Df,же
оуслꙑша,V-,оуслꙑшати
ѣко,G-,ꙗко
болитъ,V-,болѣти
тогда,Df,тъгда
же,Df,же
прѣбꙑстъ,V-,прѣбꙑти
на,R-,на
н҄емьже,Pr,иже
бѣ,V-,бꙑти
мѣстѣ,Nb,мѣсто
дъва,Ma,дъва
дьни,Nb,дьнь
потомь,Df,потомь
же,Df,же
г҃ла,V-,глаголати
оучеником,Nb,оученикъ
ꙇдѣмъ,V-,ити
въ,R-,въ
ꙇюдеѭ,Ne,июдеꙗ
пакꙑ,Df,пакꙑ
г҃лашѧ,V-,глаголати
емоу,Pp,и
оученици,Nb,оученикъ
равви,Nb,равви
нꙑн҄ѣ,Df,нꙑнѣ
ꙇскахѫ,V-,искати
тебе,Pp,тꙑ
камениемь,Nb,камениѥ
побити,V-,побити
ꙇюдеі,Nb,июдеи
ꙇ,C-,и
пакꙑ,Df,пакꙑ
ли,Du,ли
ꙇдеши,V-,ити
тамо,Df,тамо
отъвѣшта,V-,отъвѣщати
и҃с,Ne,исоусъ
не,Df,не
дъва,Ma,дъва
ли,Du,ли
на,R-,на
десѧте,Ma,десѧть
часа,Nb,часъ
есте,V-,бꙑти
въ,R-,въ
дьни,Nb,дьнь
аште,G-,аще
къто,Px,къто
ходитъ,V-,ходити
въ,R-,въ
дьне,Nb,дьнь
не,Df,не
потъкнетъ,V-,потъкнѫти
сѧ,Pk,себе
ѣко,G-,ꙗко
свѣтъ,Nb,свѣтъ#1
мира,Nb,миръ#2
сего,Pd,сь
видитъ,V-,видѣти
Аште,G-,аще
ли,Du,ли
къто,Pi,къто
ходитъ,V-,ходити
ноштиѭ,Nb,нощь
потъкнетъ,V-,потъкнѫти
сѧ,Pk,себе
ѣко,G-,ꙗко
свѣта,Nb,свѣтъ#1
нѣстъ,V-,не бꙑти
о,R-,о
н҄емь,Pp,и
си,Pd,сь
рече,V-,рещи
ꙇ,C-,и
по,R-,по
семь,Pd,сь
г҃ла,V-,глаголати
лазарь,Ne,лазаръ
дроугъ,Nb,дроугъ
нашь,Ps,нашь
оусъпе,V-,оусънѫти
нъ,C-,нъ
ꙇдѫ,V-,ити
да,G-,да
възбоуждѫ,V-,възбоудити
і,C-,и
рѣшѧ,V-,рещи
же,Df,же
оученици,Nb,оученикъ
его,Pp,и
г҃и,Nb,господь
аште,G-,аще
оусъпе,V-,оусънѫти
съпасенъ,V-,съпасти#1
бѫдетъ,V-,бꙑти
ꙇ҃с,Ne,исоусъ
же,Df,же
рече,V-,рещи
о,R-,о
съмръти,Nb,съмрьть
его,Pp,и
они,Pd,онъ
же,Df,же
мьнѣшѧ,V-,мьнѣти
ѣко,G-,ꙗко
о,R-,о
оусъпениꙇ,Nb,оусъпениѥ
сни,Nb,сꙑнъ#1
ꙇ,C-,и
съна,Nb,сънъ
г҃летъ,V-,глаголати
тогда,Df,тъгда
рече,V-,рещи
ꙇ҃мъ,Pp,и
и҃с,Ne,исоусъ
не,Df,не
обиноуѩ,V-,обиновати
сѧ,Pk,себе
лазарь,Ne,лазаръ
оумьрѣтъ,V-,оумрѣти
ꙇ,C-,и
радоуѭ,V-,радовати
сѧ,Pk,себе
васъ,Pp,вꙑ
ради,R-,ради
да,G-,да
вѣрѫ,Nb,вѣра
ꙇмете,V-,ѩти
ѣко,G-,ꙗко
не,Df,не
бѣхъ,V-,бꙑти
тоу,Df,тоу
нъ,C-,нъ
ꙇдѣмъ,V-,ити
къ,R-,къ
н҄емоу,Pp,и
рече,V-,рещи
же,Df,же
тⸯома,Ne,ѳома
нарицаемꙑ,V-,нарицати
близньць,Nb,близньць
къ,R-,къ
оученикомъ,Nb,оученикъ
ꙇдѣмъ,V-,ити
ꙇ,C-,и
мꙑ,Pp,мꙑ
да,G-,да
оумьремъ,V-,оумрѣти
съ,R-,съ
н҄имь,Pp,и
пришьдъ,V-,прити
же,Df,же
и҃с,Ne,исоусъ
въ,R-,въ
витаниѭ,Ne,витаниꙗ
обрѣте,V-,обрѣсти
і,C-,и
четꙑри,Ma,четꙑрe
дьни,Nb,дьнь
ꙇмѫшть,V-,имѣти
въ,R-,въ
гробѣ,Nb,гробъ
бѣ,V-,бꙑти
же,Df,же
витаниѣ,Ne,витаниꙗ
близъ,R-,близъ
ꙇ҃лма,Ne,иѥроусалимъ
ѣко,G-,ꙗко
д҃,Ma,пѧть
ꙇ҃,C-,и
стадиі,Nb,стадии
ꙇ,C-,и
мнози,A-,мъногъ
же,Df,же
бѣахѫ,V-,бꙑти
пришьли,V-,прити
къ,R-,къ
марⸯтѣ,Ne,маръта
ꙇ,C-,и
марі,V-,undefined
да,G-,да
оутѣшѧтъ,V-,оутѣшити
і,C-,и
о,R-,о
братѣ,Nb,братриꙗ
ею,Pp,и
маръта,Ne,маръта
же,Df,же
егда,Dq,ѥгда
оуслꙑша,V-,оуслꙑшати
ѣко,G-,ꙗко
и҃с,Ne,исоусъ
грѧдетъ,V-,грѧсти
сърѣте,V-,сърѣсти
і,C-,и
а,C-,а
мариѣ,Ne,мариꙗ
дома,Df,дома
сѣдѣаше,V-,сѣдѣти
рече,V-,рещи
же,Df,же
марⸯта,Ne,маръта
къ,R-,къ
і҃су,Ne,исоусъ
г҃и,Nb,господь
аште,G-,аще
би,V-,бꙑти
сьде,Df,сьде
бꙑлъ,V-,бꙑти
не,Df,не
би,V-,бꙑти
братъ,Nb,братръ
моі,Ps,мои
оумрълъ,V-,оумрѣти
нꙑн҄ѣ,Df,нꙑнѣ
вѣмь,V-,вѣдѣти
ѣко,G-,ꙗко
егоже,Pr,иже
колижьдо,Df,колижьдо
просиши,V-,просити
отъ,R-,отъ
б҃а,Nb,богъ
дастъ,V-,дати
ти,Pp,тꙑ
б҃ъ,Nb,богъ
г҃ла,V-,глаголати
еі,Pp,и
и҃с,Ne,исоусъ
въскръснетъ,V-,въскрьснѫти
братъ,Nb,братръ
твоі,Ps,твои
г҃ла,V-,глаголати
емоу,Pp,и
марⸯта,Nb,мартъ
вѣмь,V-,вѣдѣти
ѣко,G-,ꙗко
въскръснетъ,V-,въскрьснѫти
въ,R-,въ
въскрѣшение,Nb,въскрѣшениѥ
въ,R-,въ
послѣдьни,A-,послѣдьнии
дьнь,Nb,дьнь
рече,V-,рещи
же,Df,же
еі,Pp,и
и҃с,Ne,исоусъ
Азъ,Pp,азъ
есмь,V-,бꙑти
въскрѣшение,Nb,въскрѣшениѥ
ꙇ,C-,и
животъ,Nb,животъ
вѣроуѩи,V-,вѣровати
въ,R-,въ
мѧ,Pp,азъ
аште,G-,аще
оумьретъ,V-,оумрѣти
оживетъ,V-,ожити
ꙇ,C-,и
вⸯсѣкъ,A-,вьсꙗкъ
живꙑи,V-,жити
ꙇ,C-,и
вѣроуѩи,V-,вѣровати
въ,R-,въ
мѧ,Pp,азъ
не,Df,не
оумьретъ,V-,оумрѣти
въ,R-,въ
вѣкъ,Nb,вѣкъ
ꙇмеши,V-,ѩти
ли,Du,ли
вѣрѫ,Nb,вѣра
семоу,Pd,сь
г҃ла,V-,глаголати
емоу,Pp,и
еі,I-,еи
г҃и,Nb,господь
азъ,Pp,азъ
вѣровахъ,V-,вѣровати
ѣко,G-,ꙗко
тꙑ,Pp,тꙑ
еси,V-,бꙑти
х҃ъ,Ne,христ(ос)ъ
с҃нъ,Nb,сꙑнъ#1
б҃жіи,A-,божии
грѧдꙙи,V-,грѧсти
въ,R-,въ
миръ,Nb,миръ#2
ꙇ,C-,и
се,Pd,сь
рекъши,V-,рещи
ꙇде,V-,ити
ꙇ,C-,и
призъва,V-,призъвати
мариѭ,Ne,мариꙗ
сестрѫ,Nb,сестра
своѭ,Pt,свои
таі,Df,таи
ꙇ,C-,и
рекъши,V-,рещи
еі,Pp,и
оучител҄ь,Nb,оучитель
се,Pd,сь
естъ,V-,бꙑти
ꙇ,C-,и
зоветъ,V-,зъвати
тѧ,Pp,тꙑ
она,Pd,онъ
же,Df,же
ѣко,Df,ꙗко#1
оуслꙑша,V-,оуслꙑшати
въста,V-,въстати
скоро,Df,скоро
ꙇ,C-,и
иде,V-,ити
къ,R-,къ
н҄емоу,Pp,и
не,Df,не
бѣ,V-,бꙑти
же,Df,же
не,Df,не
оу,R-,оу
и҃с,Ne,исоусъ
пришьлъ,V-,прити
въ,R-,въ
вьсⸯь,Px,вьсь
нъ,C-,нъ
бѣ,V-,бꙑти
на,R-,на
мѣстѣ,Nb,мѣсто
еште,Df,ѥще
ꙇдеже,Dq,идеже
сърѣте,V-,сърѣсти
і,C-,и
марⸯта,Nb,мартъ
ꙇюдеꙇ,Nb,июдеи
же,Df,же
сѫштеі,V-,бꙑти
съ,R-,съ
н҄еѭ,Pp,и
въ,R-,въ
домоу,Nb,домъ
ꙇ,C-,и
оутѣшаѭште,V-,оутѣшати
ѭ,Pp,и
видѣвъше,V-,видѣти
мариѭ,Ne,мариꙗ
ѣко,G-,ꙗко
скоро,Df,скоро
въста,V-,въстати
ꙇ,C-,и
изиде,V-,изити
по,R-,по
н҄еі,Pp,и
ꙇдѫ,V-,ити
г҃лѭште,V-,глаголати
ѣко,G-,ꙗко
ꙇдетъ,V-,ити
на,R-,на
гробъ,Nb,гробъ
ꙇ,C-,и
плачетъ,V-,плакати#1
сѧ,Pk,себе
тоу,Df,тоу
мариѣ,Ne,мариꙗ
же,Df,же
ѣко,G-,ꙗко
приде,V-,прити
ꙇдеже,Dq,идеже
бѣ,V-,бꙑти
и҃с,Ne,исоусъ
видѣвъши,V-,видѣти
ꙇ,C-,и
паде,V-,пасти#1
емоу,Pp,и
на,R-,на
ногоу,Nb,нога
г҃лѭшти,V-,глаголати
емоу,Pp,и
г҃и,Nb,господь
аште,G-,аще
би,V-,бꙑти
бꙑлъ,V-,бꙑти
сьде,Df,сьде
не,Df,не
би,V-,бꙑти
моі,Ps,мои
братъ,Nb,братръ
оумрълъ,V-,оумрѣти
ꙇ҃с,Ne,исоусъ
же,Df,же
ѣко,G-,ꙗко
видѣ,V-,видѣти
ѭ,Pp,и
плачѫштѫ,V-,плакати#1
сѧ,Pk,себе
ꙇ,C-,и
пришьдъшѧѩ,V-,пришьльствовати
съ,R-,съ
н҄еѭ,Pp,и
ꙇюдеѭ,Ne,июдеꙗ
плачѫштѧ,V-,плакати#1
сѧ,Pk,себе
запрѣти,V-,запрѣтити
доухоу,Nb,доухъ
ꙇ,C-,и
възмѫти,V-,възмѫтити
сѧ,Pk,себе
самъ,Pd,самъ
ꙇ,C-,и
рече,V-,рещи
къде,Du,къде
положисте,V-,положити
і,C-,и
г҃лашѧ,V-,глаголати
емоу,Pp,и
г҃и,Nb,господь
грѧди,V-,грѧсти
ꙇ,C-,и
виждь,V-,видѣти
ꙇ,C-,и
просльзи,V-,просльзити
сѧ,Pk,себе
и҃с,Ne,исоусъ
г҃лахѫ,V-,глаголати
же,Df,же
ꙇюдеі,Nb,июдеи
виждь,V-,видѣти
како,Du,како
л҄юбл҄ѣаше,V-,любити
і,C-,и
етериі,Px,етеръ
же,Df,же
отъ,R-,отъ
нихъ,Pp,и
рѣшѧ,V-,рещи
не,Df,не
можааше,V-,мощи
ли,Du,ли
сь,Pd,сь
отвръзꙑ,V-,отврѣсти
очи,Nb,око
слѣпоуемоу,A-,слѣпъ
сътворити,V-,сътворити
да,G-,да
ꙇ,C-,и
сь,Pd,сь
не,Df,не
оумьр҄етъ,V-,оумрѣти
ꙇ҃с,Ne,исоусъ
же,Df,же
пакꙑ,Df,пакꙑ
прѣтѧ,V-,прѣтити
вь,R-,въ
себѣ,Pk,себе
приде,V-,прити
къ,R-,къ
гробоу,Nb,гробъ
бѣ,V-,бꙑти
же,Df,же
пешть,Nb,пещь
ꙇ,C-,и
камень,Nb,камꙑ
належааше,V-,належати
на,R-,на
н҄еі,Pp,и
г҃ла,V-,глаголати
и҃с,Ne,исоусъ
възъмѣте,V-,възѧти
камень,Nb,камꙑ
г҃ла,V-,глаголати
емоу,Pp,и
сестра,Nb,сестра
оумьръшаего,V-,оумъножити
марⸯта,Nb,мартъ
г҃и,Nb,господь
юже,Df,оуже
смръдитъ,V-,смрьдѣти
четврѣдьневьнъ,A-,четврѣдьневьнъ
бо,Df,бо
естъ,V-,бꙑти
г҃ла,V-,глаголати
еи,Pp,и
и҃с,Ne,исоусъ
не,Df,не
рѣхъ,V-,рещи
ли,Du,ли
ти,Pp,тꙑ
ѣко,G-,ꙗко
аште,G-,аще
вѣроуеши,V-,вѣровати
оузьриши,V-,оузьрѣти
славѫ,Nb,слава
б҃жиѭ,A-,божии
вьзѧсѧ,V-,възѧти
же,Df,же
камень,Nb,камꙑ
ꙇ҃с,Ne,исоусъ
же,Df,же
вьзведе,V-,възвести
очи,Nb,око
вꙑспрь,Df,вꙑспрь
ꙇ,C-,и
рече,V-,рещи
о҃че,Nb,отьць
хвалѫ,Nb,хвала
тебѣ,Pp,тꙑ
въздаѭ,V-,въздаꙗти
ѣко,G-,ꙗко
оуслꙑша,V-,оуслꙑшати
мѧ,Pp,азъ
азъ,Pp,азъ
вѣдѣахъ,V-,вѣдѣти
ѣко,G-,ꙗко
вьсегда,Df,вьсегда
мене,Pp,азъ
послоушаеши,V-,послоушати
нъ,C-,нъ
народа,Nb,народъ
ради,R-,ради
стоѩштаего,A-,undefined
окръстъ,Df,окрьстъ
рѣхъ,V-,рещи
да,G-,да
вѣрѫ,Nb,вѣра
ꙇмѫтъ,V-,имѣти
ѣко,G-,ꙗко
тꙑ,Pp,тꙑ
мѧ,Pp,азъ
посъла,V-,посълати
ꙇ,C-,и
се,Pd,сь
рекъ,V-,рещи
гласомь,Nb,гласъ
велиемь,A-,велии
възгласи,V-,възгласити
лазоре,Nb,undefined
грѧди,V-,грѧсти
вънъ,Df,вънъ
ꙇ,C-,и
абие,Df,абиѥ
ꙇзиде,V-,изити
оумьрꙑ,Nb,оумъ
обѧзанъ,V-,обѧзати
ногама,Nb,нога
ꙇ,C-,и
рѫкама,Nb,рѫка
оукроемь,Nb,оукрои
ꙇ,C-,и
лице,Nb,лице
его,Pp,и
обѧзано,V-,обѧзати
оуброусомь,Ne,undefined
г҃ла,V-,глаголати
ꙇмъ,Pp,и
и҃с,Ne,исоусъ
раздрѣшите,V-,раздрѣшити
і,C-,и
ꙇ,C-,и
не,Df,не
дѣꙇте,V-,дѣꙗти
его,Pp,и
ꙇти,V-,ити
мнози,A-,мъногъ
же,Df,же
отъ,R-,отъ
ꙇюдѣі,Nb,июдеи
пришьдъшеі,V-,прити
къ,R-,къ
мариі,Ne,мариꙗ
видѣвъше,V-,видѣти
еже,Pr,иже
сътвори,V-,сътворити
ꙇ҃с,Ne,исоусъ
вѣровашѧ,V-,вѣровати
вь,R-,въ
н҄его,Pp,и
етери,Px,етеръ
же,Df,же
отъ,R-,отъ
н҄ихъ,Pp,и
ꙇдѫ,V-,ити
къ,R-,къ
фарисѣомъ,Nb,фарисеи
ꙇ,C-,и
рѣшѧ,V-,рещи
ꙇмъ,Pp,и
еже,Pr,иже
сътворири,V-,сътворити
ꙇ҃с,Ne,исоусъ
събърашѧ,V-,събьрати
же,Df,же
архиереі,Nb,архиереи
ꙇ,C-,и
фарисѣі,Nb,фарисеи
съборъ,Nb,съборъ
ꙇ,C-,и
г҃лаахѫ,V-,глаголати
чьто,Pi,чьто
сътворимъ,V-,сътворити
ѣко,G-,ꙗко
ч҃къ,Nb,чловѣкъ
сь,R-,съ
знамениѣ,Nb,знамениѥ
многа,A-,мъногъ
творитъ,V-,творити
аште,G-,аще
оставимъ,V-,оставити
і,C-,и
тако,Df,тако
вьси,Px,вьсь
вѣрѫ,Nb,вѣра
ꙇмѫтъ,V-,имѣти
въ,R-,въ
н҄ь,Pp,и
ꙇ,C-,и
придѫтъ,V-,прити
римл҄ѣне,Nb,римлꙗнинъ
ꙇ,C-,и
възъмѫтъ,V-,възѧти
і,C-,и
мѣсто,Nb,мѣсто
ѩзꙑкъ,Nb,ѩзꙑкъ
единъ,Ma,ѥдинъ
же,Df,же
отъ,R-,отъ
н҄ихъ,Pp,и
каꙇафа,Ne,каиꙗфа
архиереі,Nb,архиереи
сꙑ,V-,бꙑти
лѣтоу,Nb,лѣто
томоу,Pd,тъ
рече,V-,рещи
ꙇмъ,Pp,и
вꙑ,Pp,вꙑ
не,Df,не
вѣсте,V-,вѣдѣти
ничесоже,Px,ничьтоже
ни,C-,ни
помꙑшл҄ѣете,V-,помꙑшлꙗти
ѣко,G-,ꙗко
добрѣе,Df,добрѣ
естъ,V-,бꙑти
вамъ,Pp,вꙑ
да,G-,да
единъ,Ma,ѥдинъ
ч҃къ,Nb,чловѣкъ
оумьр҄етъ,V-,оумрѣти
за,R-,за
л҄юди,Nb,людиѥ
а,C-,а
не,Df,не
вьсь,Px,вьсь
ѩзꙑкъ,Nb,ѩзꙑкъ
погꙑбнетъ,V-,погꙑбнѫти
сего,Pd,сь
же,Df,же
о,R-,о
себѣ,Pk,себе
не,Df,не
рече,V-,рещи
нъ,C-,нъ
архиереі,Nb,архиереи
сꙑ,V-,бꙑти
лѣтоу,Nb,лѣто
томоу,Pd,тъ
прорече,V-,прорещи
ѣко,G-,ꙗко
хотѣаше,V-,хотѣти
и҃с,Ne,исоусъ
оумьрѣти,V-,оумрѣти
за,R-,за
л҄юди,Nb,людиѥ
ꙇ,C-,и
не,Df,не
тъкъмо,Df,тъкъмо#2
за,R-,за
л҄юди,Nb,людиѥ
нъ,C-,нъ
і,C-,и
да,Df,да
чѧда,Nb,чѧдо
б҃жиѣ,A-,божии
съберетъ,V-,събьрати
расточенаа,V-,расточити
въ,R-,въ
едино,Ma,ѥдинъ
Ѡтъ,R-,отъ
того,Pd,тъ
же,Df,же
дьне,Nb,дьнь
съвѣшташѧ,V-,съвѣщати
да,G-,да
ꙇ,C-,и
бѫ,V-,бꙑти
оубили,V-,оубити
ꙇ҃с,Ne,исоусъ
же,Df,же
къ,R-,къ
томоу,Pd,тъ
не,Df,не
ѣвѣ,Df,авѣ
хождааше,V-,ходити
въ,R-,въ
ꙇюдеꙇхъ,Nb,июдеи
нъ,C-,нъ
ꙇде,V-,ити
отътѫдоу,Df,отътѫдоу
въ,R-,въ
странѫ,Nb,страна
близъ,R-,близъ
въ,R-,въ
поустꙑн҄и,Nb,поустꙑни
въ,R-,въ
ефреомъ,Nb,undefined
нарицаемъ,V-,нарицати
градъ,Nb,градъ
ꙇ,C-,и
тоу,Df,тоу
живѣаше,V-,жити
съ,R-,съ
оученикꙑ,Nb,оученикъ
своꙇми,Pt,свои
Бѣ,V-,бꙑти
же,Df,же
близъ,R-,близъ
пасха,Nb,пасха
ꙇюдеꙇска,A-,июдеискъ
ꙇ,C-,и
вьзидѫ,V-,възити
мⸯнози,A-,мъногъ
въ,R-,въ
ꙇ҃лмъ,Ne,иѥроусалимъ
отъ,R-,отъ
странꙑ,Nb,страна
прѣжде,R-,прѣжде
пасхꙑ,Nb,пасха
да,G-,да
очистѧтъ,V-,очистити
сѧ,Pk,себе
Ꙇ,C-,и
искахѫ,V-,искати
же,Df,же
и҃са,Ne,исоусъ
ꙇ,C-,и
г҃лахѫ,V-,глаголати
къ,R-,къ
себѣ,Pk,себе
въ,R-,въ
цръкъве,Nb,црькꙑ
стоѩште,V-,стоꙗти
чьто,Pi,чьто
сѧ,Pk,себе
мьнитъ,V-,мьнѣти
вамъ,Pp,вꙑ
ѣко,G-,ꙗко
не,Df,не
ꙇматъ,V-,имѣти
ли,Du,ли
прити,V-,прити
въ,R-,въ
праздьникъ,Nb,праздьникъ
дашѧ,V-,дати
бо,Df,бо
архиереі,Nb,архиереи
ꙇ,C-,и
фарисѣі,Nb,фарисеи
заповѣдь,Nb,заповѣдь
да,G-,да
аште,G-,аще
къто,Px,къто
оштютитъ,V-,ощоутити
і,C-,и
къде,Du,къде
бѫдетъ,V-,бꙑти
повѣсте,V-,повѣсити
да,G-,да
ꙇмѫтъ,V-,имѣти
і,C-,и
Ꙇ҃с,Ne,исоусъ
же,Df,же
прѣжде,R-,прѣжде
шести,Ma,шесть
дьнъ,Nb,дьнь
пасхꙑ,Nb,пасха
приде,V-,прити
въ,R-,въ
витаниѭ,Ne,витаниꙗ
ꙇдеже,Dq,идеже
бѣ,V-,бꙑти
лазарь,Ne,лазаръ
оумьрꙑ,Nb,оумъ
егоже,Pr,иже
въскрѣси,V-,въскрѣсити
отъ,R-,отъ
мрътвꙑхъ,A-,мрьтвъ
и҃с,Ne,исоусъ
сътворишѧ,V-,сътворити
же,Df,же
емоу,Pp,и
вечерѫ,Nb,вечерꙗ
тоу,Df,тоу
ꙇ,C-,и
марⸯта,Nb,мартъ
слоужааше,V-,слоужити
лазарь,Ne,лазаръ
же,Df,же
единъ,Ma,ѥдинъ
бѣ,V-,бꙑти
отъ,R-,отъ
вьзлежѧштихъ,V-,възлежати
съ,R-,съ
н҄имь,Pp,и
Мариѣ,Ne,мариꙗ
же,Df,же
приімъши,V-,приѩти
ливрѫ,Nb,undefined
хризмꙑ,Nb,хризма
нарда,Nb,нардъ
пистикиѩ,Nb,пистикиꙗ
многоцѣннꙑ,A-,undefined
помаза,V-,помазати
ноѕѣ,Nb,нога
ꙇ҃свѣ,A-,исоусовъ
ꙇ,C-,и
отръ,V-,отрьти
власꙑ,Nb,власъ
своꙇми,Pt,свои
ноѕѣ,Nb,нога
его,Pp,и
храмина,Nb,храмина
же,Df,же
ꙇсплъни,V-,испльнити
сѧ,Pk,себе
отъ,R-,отъ
вон҄ѧ,Nb,вонꙗ
хризмьнꙑѩ,A-,хризмьнъ
Г҃ла,V-,глаголати
же,Df,же
единъ,Ma,ѥдинъ
отъ,R-,отъ
оученикъ,Nb,оученикъ
его,Pp,и
ꙇюда,Ne,июда
симонъ,Ne,симонъ
ꙇскариотьскꙑ,A-,искариотьскъ
ꙇже,Pr,иже
і,C-,и
хотѣаше,V-,хотѣти
прѣдати,V-,прѣдати
чесо,Px,чьто
ради,R-,ради
хризма,Nb,хризма
си,Pd,сь
не,Df,не
продана,V-,продати
бꙑстъ,V-,бꙑти
на,R-,на
трьхъ,Ma,триѥ
сътѣхъ,Nb,undefined
пѣнѧзь,Nb,пѣнѧѕь
ꙇ,C-,и
дана,V-,дати
ништимъ,A-,нищь
се,Pd,сь
же,Df,же
рече,V-,рещи
не,Df,не
ѣко,G-,ꙗко
о,R-,о
ништихъ,Nb,ништета
печааше,V-,пещи
сѧ,Pk,себе
нъ,C-,нъ
ѣко,G-,ꙗко
тать,Nb,тать
бѣ,V-,бꙑти
ꙇ,C-,и
ковьчежьць,Nb,ковьчегъ
ꙇмꙑ,V-,имѣти
ꙇ,C-,и
въметаемаа,A-,undefined
ношааше,V-,носити
рече,V-,рещи
же,Df,же
и҃с,Ne,исоусъ
не,Df,не
дѣі,V-,дѣꙗти
еѩ,Pp,и
да,G-,да
вь,R-,въ
дьнь,Nb,дьнь
погребениѣ,Nb,погребениѥ
моего,Ps,мои
събл҄юдетъ,V-,съблюсти
ѭ,Pp,и
ништѧѩ,A-,нищь
бо,Df,бо
вьсегда,Df,вьсегда
съ,R-,съ
собоѭ,Pk,себе
ꙇмате,V-,имѣти
а,C-,а
мене,Pp,азъ
не,Df,не
вьсегда,Df,вьсегда
ꙇмате,V-,имѣти
Разоумѣ,V-,разоумѣти
же,Df,же
народъ,Nb,народъ
многъ,A-,мъногъ
отъ,R-,отъ
ꙇюдеі,Nb,июдеи
ѣко,G-,ꙗко
тоу,Df,тоу
естъ,V-,бꙑти
ꙇ,C-,и
придѫ,V-,прити
не,Df,не
и҃са,Ne,исоусъ
ради,R-,ради
тъкъмо,Df,тъкъмо#2
нъ,C-,нъ
да,Df,да
ꙇ,C-,и
лазарѣ,Ne,лазаръ
видѧтъ,V-,видѣти
егоже,Pr,иже
въскрѣси,V-,въскрѣсити
отъ,R-,отъ
мрътвъꙇхъ,A-,мрьтвъ
съвѣшташѧ,V-,съвѣщати
же,Df,же
архиереі,Nb,архиереи
до,R-,до
ꙇ,C-,и
лазарѣ,Ne,лазаръ
оубиѭтъ,V-,оубити
ѣко,G-,ꙗко
мнози,A-,мъногъ
его,Pp,и
ради,R-,ради
ꙇдѣахѫ,V-,ити
ꙇюдѣі,Nb,июдеи
ꙇ,C-,и
вѣровахѫ,V-,вѣровати
въ,R-,въ
ꙇ҃са,Ne,исоусъ
Въ,R-,въ
оутрѣꙇ,A-,оутрѣи
же,Df,же
дьнь,Nb,дьнь
народъ,Nb,народъ
многъ,A-,мъногъ
пришьдꙑ,Nb,пришьльць
въ,R-,въ
праздьникъ,Nb,праздьникъ
слꙑшавъше,V-,слꙑшати
ѣко,G-,ꙗко
и҃с,Ne,исоусъ
грѧдетъ,V-,грѧсти
въ,R-,въ
ꙇ҃лмъ,Ne,иѥроусалимъ
