Кьнігъі|Nb|-p---fn--i|кьнігъі|10|кънигꙑ
ӣ|C-|---------n|і|13|и
ході|V-|2spma----i|ході|1033|ходити
нъ|C-|---------n|нъ|11|нъ
да|G-|---------n|да|366|да
ѹ̄вѣсте|V-|2ppia----i|оувѣсте|1034|оувѣдѣти
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
властъ|Nb|-s---fa--i|властъ|924|власть
и҅матъ|V-|3spia----i|іматъ|9|имѣти
с҃нъ|Nb|-p---mg--i|снъ|341|сꙑнъ#1
ч҃л҃чъ|A-|-p---mgpsi|члчъ|56|чловѣчь
на|R-|---------n|на|117|на
земи|Nb|-s---fl--i|земі|210|землꙗ
ѡ$т@̄пѹщаті|V-|--pna----i|отпоуштаті|729|отъпоустити
грѣхъі|Nb|-p---ma--i|грѣхъі|406|грѣхъ
рече|V-|3saia----i|рече|106|рещи
же|Df|---------n|же|20|же
о̄слабленѹмѹ|V-|-suppmd-wi|ослабленоумоу|948|ослабити
Тебѣ|Pp|2s---md--i|тебѣ|304|тꙑ
г҃лѭ|V-|1spia----i|глѭ|102|глаголати
Въстані|V-|2spma----i|въстані|972|въстати
ӣ|C-|---------n|і|13|и
възьми|V-|2spma----i|възьмі|605|възѧти
ложе|Nb|-s---na--i|ложе|431|ложе
твое̄|Ps|2s---na--i|твое|307|твои
ӣ|C-|---------n|і|13|и
ӣді|V-|2spma----i|іді|668|ити
въ|R-|---------n|въ|111|въ
домъ|Nb|-s---ma--i|домъ|374|домъ
своӣ|Pt|3s---ma--i|своі|217|свои
ӣ|C-|---------n|і|13|и
а̄бие̄|Df|---------n|абіе|935|абиѥ
въстав|Nb|-s---ma--i|въстав|6741|въставлѥниѥ
прѣдъ|R-|---------n|прѣдъ|492|прѣдъ
нимі|Pp|3p---mi--i|німі|64|и
възѧтъ|V-|---u--a--i|възѧтъ|605|възѧти
на|R-|---------n|на|117|на
немъже|Pr|-s---ml--i|немъже|96|иже
лежаа̄ше|V-|3siia----i|лежааше|947|лежати
ӣ|C-|---------n|і|13|и
ӣде|V-|3saia----i|іде|668|ити
въ|R-|---------n|въ|111|въ
домъ|Nb|-s---ma--i|домъ|374|домъ
своӣ|Pt|3s---ma--i|своі|217|свои
славѧ|V-|-sppamn-si|славѧ|369|славити
б҃а|Nb|-s---mg--i|ба|34|богъ
ӣ|C-|---------n|і|13|и
ѹ̄жасъ|Nb|-supamn-si|оужасъ|2161|оужасъ
пріѩ̄т|V-|3saia----i|пріѧт|165|приѩти
въсѧ|Px|-p---fa--i|въсѧ|54|вьсь
ӣ|C-|---------n|і|13|и
сл̄авлѣа̄хѫ|V-|3piia----i|славлѣахѫ|369|славити
б҃а|Nb|-s---mg--i|ба|34|богъ
ӣ|C-|---------n|і|13|и
ӣспл̄ьнишѧ|V-|3paia----i|іспльнішѧ|1380|испльнити
сѧ|Pk|3s---qa--i|сѧ|21|себе
стр̄ахомъ|Nb|-s---mi--i|страхомъ|1426|страхъ
ӣ|C-|---------n|і|13|и
г҃лаа̄хѫ|V-|3piia----i|глаахѫ|102|глаголати
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
відѣхомъ|V-|1paia----i|відѣхомъ|478|видѣти
дівьнаа̄|A-|-s---fnpwi|дівьнаа|1710|дивьнъ
дьне$с@|Nb|2spia----i|дьнес|522|дьнь
ӣзіде|V-|3saia----i|ізіде|681|изити
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ
ӣ|C-|---------n|і|13|и
ѹ̄зьрѣ|V-|3saia----i|оузьрѣ|854|оузьрѣти
мъітарѣ|Nb|-s---mg--i|мъітарѣ|748|мꙑтарь
ӣменемъ|Nb|-s---ni--i|іменемъ|441|имѧ
леѵ̄ꙉ҅иѭ̆|Ne|-s---ma--i|леугіѭ|2089|левьгии
сѣдѧщъ|V-|-sppama-si|сѣдѧштъ|1038|сѣдѣти
на|R-|---------n|на|117|на
мъитьници|Nb|-s---fl--i|мъітьніці|1037|мꙑтьница
ӣ|C-|---------n|і|13|и
рече|V-|3saia----i|рече|106|рещи
е̄мѹ|Pp|3s---md--i|емоу|64|и
и҅ді|V-|2spma----i|іді|668|ити
по|R-|---------n|по|77|по
мьнѣ|Pp|1s---ql--i|мьнѣ|439|азъ
ӣ|C-|---------n|і|13|и
о̄ставлъ|A-|---------n|оставлъ|7602|остатъчьнъ
въсѣ|Px|-p---na--i|въсѣ|54|вьсь
въставъ|V-|-supamn-si|въставъ|972|въстати
въ|R-|---------n|въ|111|въ
слѣдъ|Nb|-s---ma--i|слѣдъ|928|слѣдъ
е̄го|Pp|3s---mg--i|его|64|и
ӣде|V-|3saia----i|іде|668|ити
И|C-|---------n|і|13|и
сътвори|V-|3saia----i|сътворі|73|сътворити
чрѣждние̄|Nb|-s---na--i|чрѣждніе|2643|чрѣждениѥ
велие̄|A-|-s---napsi|веліе|921|велии
левꙉ҅иӣ|Nb|-s---mn--i|левгіі|0|FIXME
емѹ|Pp|3s---md--i|емоу|64|и
въ|R-|---------n|въ|111|въ
домѹ|Nb|-s---ml--i|домоу|374|домъ
свое̄мъ|Pt|3s---ol--i|своемъ|217|свои
Ӣ|C-|---------n|і|13|и
бѣ|V-|3siia----i|бѣ|18|бꙑти
народъ|Nb|-s---ma--i|народъ|626|народъ
мн̄огь|A-|-s---mapsi|многь|49|мъногъ
мъитарь|Nb|-s---mn--i|мъітарь|748|мꙑтарь
ӣнѣхъ|Px|-p---mg--i|інѣхъ|259|инъ
ꙇ̄же|Pr|-p---mn--i|іже|96|иже
бѣа̄хѫ|V-|3piia----i|бѣахѫ|18|бꙑти
сь|R-|---------n|сь|92|съ
нимъ|Pp|3s---mi--i|німъ|64|и
възлежѧще|V-|-pppamn-si|възлежѧште|1040|възлежати
Ӣ|C-|---------n|і|13|и
рьпътаа̄хѫ|V-|3piia----i|рьпътаахѫ|1626|ръпътати
кьніжьниці|Nb|-p---mn--i|кьніжьніці|925|кънижьникъ
ӣ|C-|---------n|і|13|и
фарісеӣ|Nb|-p---mn--i|фарісеі|926|фарисеи
къ|R-|---------n|къ|59|къ
ѹ̄ченикомъ|Nb|-p---md--i|оученікомъ|359|оученикъ
е̄го|Pp|3s---mg--i|его|64|и
г҃лще|V-|-pppamn-si|глште|102|глаголати
По|R-|---------n|по|77|по
чьто|Pi|-s---na--i|чьто|134|чьто
сь|R-|---------n|сь|92|съ
мъітарі|Nb|-p---mi--i|мъітарі|748|мꙑтарь
ӣ|C-|---------n|і|13|и
грѣшъникъі|Nb|-p---mi--i|грѣшънікъі|507|грѣшьникъ
ѣ̄стъ|V-|3spia----i|ѣстъ|815|ꙗсти
ӣ|C-|---------n|і|13|и
пиӗтъ|V-|3spia----i|піетъ|365|пити
Ѡ҅̄тъвѣщавъ|V-|-supamn-si|отъвѣштавъ|271|отъвѣщати
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ
рече|V-|3saia----i|рече|106|рещи
ӣм|Pp|3p---md--i|ім|64|и
не|Df|---------n|не|8|не
трѣбѹѭ҅̄тъ|V-|3ppia----i|трѣбоуѭтъ|777|трѣбовати
съдравіи|A-|-p---mnpwi|съдравіі|967|съдравъ
врача|Nb|-s---mg--i|врача|1041|врачь
нъ|C-|---------n|нъ|11|нъ
болѧщіӣ|V-|-pppamn-wi|болѧштіі|1042|болѣти
Не|Df|---------n|не|8|не
прідъ|V-|1saia----i|прідъ|221|прити
прізьватъ|V-|---u--a--i|прізьватъ|597|призъвати
праведънікъ|Nb|-p---mg--i|праведънікъ|1044|правьдьникъ
нъ|C-|---------n|нъ|11|нъ
грѣшьникъі|Nb|-p---ma--i|грѣшьнікъі|507|грѣшьникъ
въ|R-|---------n|въ|111|въ
п$о@каа̄ние̄|Nb|-s---na--i|покааніе|496|покаꙗниѥ
хождаа̄ше|V-|3siia----i|хождааше|1033|ходити
и҃҅съ|Ne|-s---mn--i|ісъ|343|исоусъ
въ|R-|---------n|въ|111|въ
сѫботъ|Nb|-p---fg--i|сѫботъ|1245|сѫбота
скозѣ|R-|---------n|скозѣ|1240|сквозѣ
сѣа̄ниа̄|Nb|-s---ng--i|сѣаніа|1241|сѣꙗниѥ
ӣ|C-|---------n|і|13|и
въстръѕаа̄хѫ|V-|3piia----i|въстръзаахѫ|2646|въстрьѕати
ѹ҅чениці|Nb|-p---mn--i|оученіці|359|оученикъ
е҅го|Pp|3s---mg--i|его|64|и
класъі|Nb|-p---ma--i|класъі|1244|класъ
ӣ|C-|---------n|і|13|и
ѣ̄дѣа̄хѫ|V-|3piia----i|ѣдѣахѫ|815|ꙗсти
ӣстіраѭ̄ще|V-|-pppamn-si|істіраѭште|2647|истирати
рѫкама|Nb|-d---fi--i|рѫкама|414|рѫка
Е̄тери|Px|-p---mn--i|етері|1283|етеръ
же|Df|---------n|же|20|же
ѡ$т@|R-|---------n|от|80|отъ
фарісеи|Nb|-p---mg--i|фарісеі|926|фарисеи
рѣшѧ|V-|3paia----i|рѣшѧ|106|рещи
ӣмъ|Pp|3p---md--i|імъ|64|и
чьто|Pi|-s---na--i|чьто|134|чьто
творіте|V-|2ppia----i|творіте|636|творити
е̄гоже|Pr|-s---ng--i|егоже|96|иже
не|Df|---------n|не|8|не
достоӣтъ|V-|3spia----i|достоітъ|616|достоꙗти
творіти|V-|--pna----i|творіті|636|творити
вь|R-|---------n|вь|111|въ
сѫботѫ|Nb|-s---fa--i|сѫботѫ|1245|сѫбота
Ӣ|C-|---------n|і|13|и
ѡ̄̄тъвѣштавъ|V-|-supamn-si|отъвѣштавъ|271|отъвѣщати
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ
рече|V-|3saia----i|рече|106|рещи
ни|C-|---------n|ні|157|ни
лі|Du|---------n|лі|749|ли
сего|Pd|-s---ng--i|сего|47|сь
е̄сте|V-|2ppia----i|есте|18|бꙑти
чьлі|V-|-pspamn-si|чьлі|15|чисти
Е̄же|Pr|-s---na--i|еже|96|иже
сътворі|V-|3saia----i|сътворі|73|сътворити
д҃дъ|Ne|-s---mn--i|ддъ|1246|давꙑдъ
Е̄гд̄а|Dq|---------n|егда|300|ѥгда
възьа̄лк̄а|V-|3saia----i|възьалка|605|възѧти
самъ|Pd|-s---mn--i|самъ|566|самъ
ӣ|C-|---------n|і|13|и
ꙇ̄же|Pr|-s---mn--i|іже|96|иже
съ|R-|---------n|съ|92|съ
нимъ|Pp|3s---mi--i|німъ|64|и
бѣа̄хѫ|V-|3piia----i|бѣахѫ|18|бꙑти
како|Du|---------n|како|30|како
въ|R-|---------n|въ|111|въ
домъ|Nb|-s---ma--i|домъ|374|домъ
б҃жіӣ|A-|-s---mapsi|бжіі|239|божии
И|C-|---------n|і|13|и
хлѣбъі|Nb|-p---ma--i|хлѣбъі|780|хлѣбъ
прѣдъложениѣ̄|Nb|-s---ng--i|прѣдъложеніѣ|1247|прѣдъложениѥ
пріе̄мъ|V-|-supamn-si|пріемъ|165|приѩти
ѣ̄стъ|V-|3saia----i|ѣстъ|815|ꙗсти
ӣ|C-|---------n|і|13|и
дастъ|V-|3saia----i|дастъ|116|дати
ӣ|C-|---------n|і|13|и
сѫщиӣмъ|V-|-pppamd-wi|сѫштіімъ|18|бꙑти
сь|R-|---------n|сь|92|съ
нимь|Pp|3s---mi--i|німь|64|и
ӣхъже|Pr|-p---mg--i|іхъже|96|иже
не|Df|---------n|не|8|не
доѣ̄ше|V-|3siia----i|доѣше|0|FIXME
ѣ̄сті|V-|--pna----i|ѣсті|815|ꙗсти
тъкъмо|Df|---------n|тъкъмо|1230|тъкъмо#2
и҅е̄рео̄мъ|Nb|-p---md--i|іереомъ|458|иѥреи
е̄дінѣм|Ma|-s---mi--i|едінѣм|243|ѥдинъ
ӣ|C-|---------n|і|13|и
г҃лаа̄ше|V-|3siia----i|глааше|102|глаголати
ӣмъ|Pp|3p---md--i|імъ|64|и
Ѣ̄ко|G-|---------n|ѣко|115|ꙗко
г҃ь|Nb|-s---mn--i|гь|342|господь
е̄стъ|V-|3spia----i|естъ|18|бꙑти
с҃нъ|Nb|-s---mn--i|снъ|341|сꙑнъ#1
ч҃лчъ|A-|-p---mgpsi|члчъ|56|чловѣчь
сѫботѣ|Nb|-s---fd--i|сѫботѣ|1245|сѫбота
Бъі$с@|V-|3saia----i|бъіс|18|бꙑти
же|Df|---------n|же|20|же
въ|R-|---------n|въ|111|въ
дрѹгѫѭ|A-|-s---fapwi|дроугѫѭ|133|дроугъ
сѫботѫ|Nb|-s---fa--i|сѫботѫ|1245|сѫбота
Въніті|V-|--pna----i|въніті|380|вънити
е̄мѹ|Pp|3s---md--i|емоу|64|и
въ|R-|---------n|въ|111|въ
сьньміще|Nb|-s---na--i|сьньміште|760|съньмище
ӣ|C-|---------n|і|13|и
ѹ̄чіти|V-|--pna----i|оучіті|103|оучити
Ӣ|C-|---------n|і|13|и
бѣ|V-|3siia----i|бѣ|18|бꙑти
ч҃кь|Nb|-s---mn--i|чкь|211|чловѣкъ
тѹ|Df|---------n|тоу|177|тоу
Ӣ|C-|---------n|і|13|и
рѫка|Nb|-s---fn--i|рѫка|414|рѫка
е̄мѹ|Pp|3s---md--i|емоу|64|и
бѣ|V-|3siia----i|бѣ|18|бꙑти
деснаѣ̄|A-|-s---fnpwi|деснаѣ|692|деснъ
сѹха|A-|-s---fnpsi|соуха|1251|соухъ
Ӣ|C-|---------n|і|13|и
назіраа̄хѫ|V-|3piia----i|назіраахѫ|2095|назирати
ӣ|C-|3s---ma--i|і|13|и
кьнижьніці|Nb|-p---mn--i|кьніжьніці|925|кънижьникъ
А̄ще|G-|---------n|аште|248|аще
въ|R-|---------n|въ|111|въ
сѫботѫ|Nb|-s---fa--i|сѫботѫ|1245|сѫбота
иц̄ѣлітъ|V-|3spia----i|іцѣлітъ|951|ицѣлити
(і̄)|C-|---------n|і|13|и
да|G-|---------n|да|366|да
о̄брѩщ(ѫт)ъ|V-|3ppia----i|обрѧштѫтъ|225|обрѣсти
р(ѣ)чь|Nb|-s---fa--i|рѣчь|26|рѣчь
на|R-|---------n|на|117|на
нь|Pp|3s---ma--i|нь|64|и
о̄нъ|Pd|-s---mn--i|онъ|83|онъ
же|Df|---------n|же|20|же
вѣдѣа̄ше|V-|3siia----i|вѣдѣаше|138|вѣдѣти
помъ|Nb|-s---mi--i|помъ|4979|помꙑслъ
шлениѣ̄|Nb|-p---na--i|шленіѣ|0|FIXME
ӣхъ|Pp|3p---pg--i|іхъ|64|и
Ӣ|C-|---------n|і|13|и
рече|V-|3saia----i|рече|106|рещи
мѫжеві|Nb|-s---md--i|мѫжеві|70|мѫжь
им҅ѫщюмѹ|V-|-sppaod-wi|імѫштоумоу|9|имѣти
сѹхѫѭ|A-|-s---fapsi|соухѫѭ|1251|соухъ
рѫкѫ|Nb|-s---fa--i|рѫкѫ|414|рѫка
Въставъ|V-|-supamn-si|въставъ|972|въстати
ӣ|C-|---------n|і|13|и
стани|V-|2spma----i|стані|1270|стати
по|R-|---------n|по|77|по
срѣдѣ|Nb|-s---fd--i|срѣдѣ|1137|срѣда
О̄нъ|Pd|-s---mn--i|онъ|83|онъ
же|Df|---------n|же|20|же
въставъ|V-|-supamn-si|въставъ|972|въстати
ст҅а|V-|3saia----i|ста|1270|стати
рече|V-|3saia----i|рече|106|рещи
же|Df|---------n|же|20|же
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ
кь|R-|---------n|кь|59|къ
нимъ|Pp|3p---md--i|німъ|64|и
Въпрошѫ|V-|1spia----i|въпрошѫ|263|въпросити
въі|Pp|2p---qa--i|въі|266|вꙑ
а̄ще|G-|---------n|аште|248|аще
достостоӣтъ|V-|3spia----i|достостоітъ|616|достоꙗти
въ|R-|---------n|въ|111|въ
сѫботъ|Nb|-p---fg--i|сѫботъ|1245|сѫбота
добро|A-|-s---napsi|добро|371|добръ
сътворіті|V-|--pna----i|сътворіті|73|сътворити
лі|Du|---------n|лі|749|ли
зь⁛ло|A-|-s---napsi|зьло|521|зълъ
сьтворіті|V-|--pna----i|сьтворіті|73|сътворити
д҃шѫ|Nb|-s---fa--i|дшѫ|408|доуша
с҃псти|V-|--pna----i|спсті|508|съпасти#1
ли|Du|---------n|лі|749|ли
погѹбіті|V-|--pna----i|погоубіті|1161|погоубити
и|C-|---------n|і|13|и
възьрѣвъ|V-|-supamn-si|възьрѣвъ|689|възьрѣти
на|R-|---------n|на|117|на
въсѧ|Px|-p---ma--i|въсѧ|54|вьсь
рече|V-|3saia----i|рече|106|рещи
е̄мѹ̄|Pp|3s---md--i|емоу|64|и
Простьрі|V-|2spma----i|простьрі|933|прострѣти
рѫкѫ|Nb|-s---fa--i|рѫкѫ|414|рѫка
твоѭ̄|Ps|2s---fa--i|твоѭ|307|твои
о̄нъ|Pd|-s---mn--i|онъ|83|онъ
же|Df|---------n|же|20|же
простьрѣтъ|V-|3saia----i|простьрѣтъ|933|прострѣти
ӣ|C-|---------n|і|13|и
ѹ̄твръді|V-|3saia----i|оутвръді|578|оутврьдити
сѧ|Pk|3s---qa--i|сѧ|21|себе
рѫка|Nb|-s---fn--i|рѫка|414|рѫка
е̄мѹ|Pp|3s---md--i|емоу|64|и
съдрава|A-|-s---mgpsi|съдрава|967|съдравъ
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
ӣ|C-|---------n|і|13|и
дрѹгаѣ̄|A-|-p---nnpwi|дроугаѣ|133|дроугъ
прідѫ|V-|3paia----i|прідѫ|221|прити
народі|Nb|-p---mn--i|народі|626|народъ
о$т@|R-|---------n|от|80|отъ
ѹ̄ченікъ|Nb|-p---mg--i|оученікъ|359|оученикъ
и҃свъ|A-|-s---mapsi|ісвъ|1395|исоусовъ
ӣ|C-|---------n|і|13|и
множьство|Nb|-s---na--i|множьство|2098|мъножьство
мн҅огъ|A-|-p---mgpsi|многъ|49|мъногъ
людеӣ|Nb|-p---mg--i|людеі|563|людиѥ
ѡ$т@|R-|---------n|от|80|отъ
въсеѩ̄|Px|-s---fg--i|въсеѧ|54|вьсь
ӣю̄деѩ̄|Ne|-s---fg--i|іюдеѧ|1837|июдеꙗ
ӣе̄р$л@ма|Ne|-s---mg--i|іерлма|714|иѥроусалимъ
ӣ|C-|---------n|і|13|и
поморіѣ|Nb|-s---ng--i|поморіѣ|1302|помориѥ
тѵрьска|A-|-s---ogpsi|турьска|1462|тѵрьскъ
ӣ|C-|---------n|і|13|и
сидоньска|A-|-s---ogpsi|сідоньска|1463|сидоньскъ
ста|V-|3saia----i|ста|1270|стати
и҃с|Ne|-s---mn--i|іс|343|исоусъ
на|R-|---------n|на|117|на
мѣстѣ|Nb|-s---nl--i|мѣстѣ|113|мѣсто
равьнѣ|A-|-s---olpsi|равьнѣ|1627|равьнъ
и|C-|---------n|і|13|и
народъ|Nb|-s---mn--i|народъ|626|народъ
ѹ̄ченикь|Nb|-p---mg--i|оученікь|359|оученикъ
е҅го|Pp|3s---mg--i|его|64|и
ӣ|C-|---------n|і|13|и
множьство|Nb|-s---nn--i|множьство|2098|мъножьство
мн̄ого|A-|-s---nnpsi|много|49|мъногъ
людеӣ|Nb|-p---mg--i|людеі|563|людиѥ
ѡтъ|R-|---------n|отъ|80|отъ
вьсеѩ̄|Px|-s---fg--i|вьсеѧ|54|вьсь
ӣю̄деѩ̄|Ne|-s---fg--i|іюдеѧ|1837|июдеꙗ
ӣе̄р$л@ма|Ne|-s---mg--i|іерлма|714|иѥроусалимъ
ӣ|C-|---------n|і|13|и
поморіѣ|Nb|-s---ng--i|поморіѣ|1302|помориѥ
тѵрьска|A-|-s---ogpsi|турьска|1462|тѵрьскъ
ӣ|C-|---------n|і|13|и
сидоньска|A-|-s---ogpsi|сідоньска|1463|сидоньскъ
ста|V-|3saia----i|ста|1270|стати
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ
на|R-|---------n|на|117|на
мѣстѣ|Nb|-s---nl--i|мѣстѣ|113|мѣсто
равн̄ѣ|Df|-------p-i|равнѣ|7932|равьно
ста|V-|3saia----i|ста|1270|стати
и҃с|Ne|-s---mn--i|іс|343|исоусъ
на|R-|---------n|на|117|на
мѣ$с@|Nb|3spia----i|мѣс|0|FIXME
ꙇ̄же|Pr|-p---mn--i|іже|96|иже
придѫ|V-|3paia----i|прідѫ|221|прити
послѹшатъ|V-|---u--a--i|послоушатъ|1005|послоушати
е̄го|Pp|3s---mg--i|его|64|и
ӣ|C-|---------n|і|13|и
ӣцѣлитъ|V-|3spia----i|іцѣлітъ|951|ицѣлити
сѧ|Pk|3s---qa--i|сѧ|21|себе
о̄тъ|R-|---------n|отъ|80|отъ
недѫгь|Nb|-p---fg--i|недѫгь|979|недѫгъ
своихъ|Pt|3p---fg--i|своіхъ|217|свои
ӣ|C-|---------n|і|13|и
страждѫштіӣ|V-|-pppamn-wi|страждѫштіі|950|страдати
о$т@|R-|---------n|от|80|отъ
недѫгь|Nb|-p---mg--i|недѫгь|979|недѫгъ
своӣхъ|Pt|3p---qg--i|своіхъ|217|свои
цѣлѣа̄хѫ|V-|3piia----i|цѣлѣахѫ|1089|цѣлити
сѧ|Pk|3s---qa--i|сѧ|21|себе
ꙇ̄же|Pr|-p---mn--i|іже|96|иже
прідошѧ|V-|3paia----i|прідошѧ|221|прити
послѹшатъ|V-|---u--a--i|послоушатъ|1005|послоушати
е̄го|Pp|3s---mg--i|его|64|и
ӣ|C-|---------n|і|13|и
ӣцѣлітъ|V-|3spia----i|іцѣлітъ|951|ицѣлити
сѧ|Pk|3s---qa--i|сѧ|21|себе
о̄тъ|R-|---------n|отъ|80|отъ
недѫгь|Nb|-p---fg--i|недѫгь|979|недѫгъ
своӣх|Ps|1p---qg--i|своіх|0|FIXME
ӣ|C-|---------n|і|13|и
ст҅раждѫштіӣ|V-|-pppamn-wi|страждѫштіі|950|страдати
о̄тъ|R-|---------n|отъ|80|отъ
д҃хъ|Nb|-p---mg--i|дхъ|442|доухъ
нечістъ|A-|-p---qgpsi|нечістъ|1100|нечистъ
цѣлѣа̄хѫ|V-|3piia----i|цѣлѣахѫ|1089|цѣлити
сѧ|Pk|3s---qa--i|сѧ|21|себе
ӣ|C-|---------n|і|13|и
въсь|Px|-s---ma--i|въсь|54|вьсь
народъ|Nb|-s---ma--i|народъ|626|народъ
ӣскаа̄ше|V-|3siia----i|іскааше|114|искати
прікасати|V-|--pna----i|прікасаті|2204|прикасати
сѧ|Pk|3s---qa--i|сѧ|21|себе
е̄мъ|Pp|3s---ml--i|емъ|64|и
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
сила|Nb|-s---fn--i|сіла|501|сила
ӣз|R-|---------n|із|485|из
него|Pp|3s---mg--i|него|64|и
ӣсхождаа̄ше|V-|3siia----i|ісхождааше|1010|исходити
ӣ|C-|---------n|і|13|и
ӣцѣлѣа̄ше|V-|3siia----i|іцѣлѣаше|2176|ицѣлꙗти
всѧ|Px|-p---ma--i|всѧ|54|вьсь
ӣ|C-|---------n|і|13|и
весь|Px|-s---mn--i|весь|54|вьсь
народъ|Nb|-s---mn--i|народъ|626|народъ
ӣскаа̄ше|V-|3siia----i|іскааше|114|искати
прікасати|V-|--pna----i|прікасаті|2204|прикасати
сѧ|Pk|3s---qa--i|сѧ|21|себе
е̄мъ|Pp|3s---ml--i|емъ|64|и
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
сіла|Nb|-s---fn--i|сіла|501|сила
ӣз|R-|---------n|із|485|из
него|Pp|3s---mg--i|него|64|и
ӣсхождаа̄ше|V-|3siia----i|ісхождааше|1010|исходити
ӣ|C-|---------n|і|13|и
ӣцѣѣ̄лѣваа̄ше|V-|3siia----i|іцѣѣлѣвааше|0|FIXME
вьсѧ|Px|-p---ma--i|вьсѧ|54|вьсь
Ӣ|C-|---------n|і|13|и
тъ|Pd|-s---mn--i|тъ|105|тъ
възвед|V-|-supamn-si|възвед|1264|възвести
о̄чі|Nb|-d---na--i|очі|427|око
своӣ|Pt|3d---ra--i|своі|217|свои
на|R-|---------n|на|117|на
ѹ̄ченікъі|Nb|-p---ma--i|оученікъі|359|оученикъ
своѩ̄|Pt|3p---ma--i|своѧ|217|свои
г҃лаа̄ше|V-|3siia----i|глааше|102|глаголати
Блажени|A-|-p---mnpsi|блажені|525|блаженъ
ніщіӣ|A-|-p---mnpwi|ніштіі|1186|нищь
д҃хомъ|Nb|-s---mi--i|дхомъ|442|доухъ
Ѣ̄ко|G-|---------n|ѣко|115|ꙗко
ваше|Ps|2s---nn--i|ваше|720|вашь
е̄стъ|V-|3spia----i|естъ|18|бꙑти
ц҃рство|Nb|-s---nn--i|црство|621|цѣсарьство
н҃бсъное̄|A-|-s---nnpwi|нбсъное|399|небесьнъ
Блажени|A-|-p---mnpsi|блажені|525|блаженъ
а̄лч҅ѫщиі|V-|-pppamn-wi|алчѫштіі|1889|алъкати
нъинѣ|Df|---------n|нъінѣ|289|нꙑнѣ
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
ті|Pp|-p---mn--i|ті|304|тꙑ
насъітѧтъ|V-|3ppia----i|насъітѧтъ|620|насꙑтити
сѧ|Pk|3s---qa--i|сѧ|21|себе
Блажени|A-|-p---mnpsi|блажені|525|блаженъ
плачѭщиӣ|V-|-pppamn-wi|плачѫштіі|1048|плакати#1
сѧ|Pk|3s---qa--i|сѧ|21|себе
н̄н̄ѣ|Ne|-s---ml--i|ннѣ|0|FIXME
Ѣ̄ко|G-|---------n|ѣко|115|ꙗко
въсм̄ѣете|V-|2ppia----i|въсмѣете|2653|въсмиꙗти
сѧ|Pk|3s---qa--i|сѧ|21|себе
Блажени|A-|-p---mnpsi|блажені|525|блаженъ
бѫдете|V-|2pfia----i|бѫдете|18|бꙑти
Е̄гда|Dq|---------n|егда|300|ѥгда
възненавидѧт|V-|3ppia----i|възненавідѧт|738|възненавидѣти
въі|Pp|2p---qa--i|въі|266|вꙑ
ч҃лци|Nb|-p---mn--i|члці|211|чловѣкъ
ӣ|C-|---------n|і|13|и
е̄гда|Dq|---------n|егда|300|ѥгда
разлѫчѧт|V-|3ppia----i|разлѫчѧт|1166|разлѫчити
въи|Pp|2p---pa--i|въі|266|вꙑ
и|C-|---------n|і|13|и
пронесѫтъ|V-|3ppia----i|пронесѫтъ|2654|пронести
ӣмѧ|Nb|-s---na--i|імѧ|441|имѧ
ваше|Ps|2s---na--i|ваше|720|вашь
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
зьло|A-|-s---napsi|зьло|521|зълъ
с҃на|Nb|-s---mg--i|сна|341|сꙑнъ#1
ч҃лчѣ|Nb|-s---mg--i|члчѣ|0|FIXME
раді|R-|---------n|раді|559|ради
Въздрадѹӣте|V-|2ppma----i|въздрадоуіте|2339|въздрадовати
сѧ|Pk|3s---qa--i|сѧ|21|себе
въ|R-|---------n|въ|111|въ
тъ|Pd|-s---ma--i|тъ|105|тъ
день|Nb|-s---ma--i|день|522|дьнь
ӣ|C-|---------n|і|13|и
възиграӣте|V-|2ppma----i|възіграіте|2441|възиграти
Се|Pk|3s---qa--i|се|21|себе
мьзда|Nb|-s---fn--i|мьзда|747|мьзда
ва$ш@|Ps|1s---mn--i|ваш|0|FIXME
мн҅ога|A-|-s---fnpsi|многа|49|мъногъ
на|R-|---------n|на|117|на
н$б@сх|Nb|-p---nl--i|нбсх|209|небо
на|R-|---------n|на|117|на
н҃ебсхъ|Nb|-p---nl--i|небсхъ|209|небо
Ѣ̄коже|Dq|---------n|ѣкоже|88|ꙗкоже
хощете|V-|2ppia----i|хоштете|301|хотѣти
да|G-|---------n|да|366|да
творѧтъ|V-|3ppia----i|творѧтъ|636|творити
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ
ч҃лці|Nb|-p---mn--i|члці|211|чловѣкъ
ӣ|C-|---------n|і|13|и
